"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.655353917E0,-1.878593445E-1,6.699169006E0,7.883506165E0
1.675510417E0,-3.785627747E-1,6.457122345E0,7.718698883E0
1.695667417E0,-4.104464722E-1,6.250701599E0,7.771539001E0
1.715824417E0,-5.038522339E-1,6.274651794E0,7.628586273E0
1.735981417E0,-6.586303711E-1,6.336473236E0,7.360493774E0
1.756138417E0,-7.936495972E-1,6.367009735E0,7.257957001E0
1.776295417E0,-7.520361328E-1,6.216123505E0,7.264692993E0
1.796452417E0,-5.418731689E-1,6.208339691E0,7.385042725E0
1.816609417E0,-3.010240173E-1,6.419999542E0,7.256310425E0
1.836767417E0,-2.324665833E-1,6.514602814E0,7.183861084E0
1.856924417E0,-2.652484131E-1,6.498586121E0,7.146588593E0
1.877081417E0,-2.305206299E-1,6.295608215E0,7.137756958E0
1.897238417E0,-2.371069336E-1,6.044580231E0,7.088509369E0
1.917395417E0,-3.695814514E-1,6.037844238E0,7.066804504E0
1.937552417E0,-4.610412598E-1,6.054459686E0,7.259154510E0
1.957709417E0,-5.309458923E-1,6.071374512E0,7.619455261E0
1.977866417E0,-4.680766296E-1,6.137237549E0,7.598049774E0
1.998023417E0,-5.053491211E-1,6.346801758E0,7.176526337E0
2.018180417E0,-5.590873718E-1,6.317762146E0,7.090605011E0
2.038337417E0,-8.331674194E-1,6.046825562E0,7.367678833E0
2.058494417E0,-1.000220032E0,5.923032990E0,7.725434875E0
2.078651417E0,-6.731501770E-1,6.058501282E0,7.889793091E0
2.098808417E0,-2.234852600E-1,6.195017395E0,7.752079468E0
2.118965417E0,-6.825805664E-2,6.176156616E0,7.704328766E0
2.139122417E0,-5.703140259E-2,6.239325256E0,7.975265350E0
2.159279417E0,2.751278687E-1,6.229296112E0,8.135432281E0
2.179437417E0,3.320095825E-1,6.201154633E0,8.127349091E0
2.199594417E0,3.158432007E-2,6.037395172E0,7.969128113E0
2.219751417E0,-2.203417969E-1,5.996979218E0,7.889344025E0
2.239908417E0,-4.894821167E-2,6.171216888E0,8.152496796E0
2.260065417E0,1.251397705E-1,6.189778290E0,8.123906250E0
2.280222417E0,8.262817383E-2,6.113137665E0,8.167016602E0
2.300379417E0,-1.651066589E-1,5.810167694E0,8.392896881E0
2.320536417E0,7.334747314E-3,5.774841156E0,8.848100281E0
2.340693417E0,2.350112915E-1,5.920338593E0,8.822204132E0
2.360850417E0,3.362008667E-1,5.955964508E0,8.374036102E0
2.381007417E0,3.543132019E-1,5.951024780E0,8.329877930E0
2.401164417E0,1.781295776E-1,5.816604309E0,8.451874237E0
2.421321417E0,-7.095245361E-2,5.472769318E0,8.488398285E0
2.441478417E0,-1.773811340E-1,5.217250671E0,8.349487152E0
2.461635417E0,-2.185455322E-1,5.150040436E0,8.116870880E0
2.481792417E0,3.457809448E-2,5.267995148E0,8.182434540E0
2.501949417E0,2.513273621E-1,5.411995697E0,8.380622406E0
2.522106417E0,1.029858398E-1,5.406606903E0,8.368647308E0
2.542263417E0,-1.440005493E-1,5.218448181E0,8.078999634E0
2.562420417E0,-2.010319519E-1,5.166805573E0,8.088729401E0
2.582577417E0,-9.086105347E-2,5.221741333E0,8.222551117E0
2.602735417E0,-4.264631653E-1,5.203628998E0,8.236472168E0
2.622892417E0,-6.637197876E-1,5.027744751E0,8.154293060E0
2.643049417E0,-6.810836792E-1,4.964276733E0,8.191715240E0
2.663207542E0,-5.478607178E-1,4.969216461E0,8.203540649E0
2.683364542E0,-3.420387268E-1,5.120851135E0,8.365803223E0
2.703521542E0,-2.535726929E-1,5.232818298E0,8.326285400E0
2.723678542E0,-1.511856079E-1,5.283263397E0,8.247549133E0
2.743835542E0,-9.864486694E-2,5.225034485E0,8.224197693E0
2.763992542E0,-2.782713318E-1,5.041815491E0,8.136330414E0
2.784149542E0,-3.504212952E-1,5.131778412E0,7.769443359E0
2.804306542E0,-2.204914856E-1,5.351072388E0,7.734416199E0
2.824463542E0,-1.701960754E-1,5.457501068E0,7.555388489E0
2.844620542E0,-4.249662781E-1,5.554798737E0,7.309150543E0
2.864777542E0,-5.324427795E-1,5.518125000E0,7.496411133E0
2.884934542E0,-4.243675232E-1,5.514831848E0,8.097411346E0
2.905091542E0,-3.493734741E-1,5.737269287E0,8.435408478E0
2.925248542E0,-2.719844055E-1,5.883814545E0,8.441246338E0
2.945405542E0,-4.025129700E-1,5.731581116E0,7.980504456E0
2.965562542E0,-7.807763672E-1,5.776787109E0,7.366930389E0
2.985719542E0,-8.493338013E-1,6.081403656E0,6.996450806E0
3.005876542E0,-6.797364807E-1,6.275100861E0,6.945107574E0
3.026033542E0,-5.352868652E-1,6.395001526E0,7.530540161E0
3.046190542E0,-5.864804077E-1,6.299200745E0,8.083490295E0
3.066347542E0,-9.716294861E-1,6.053860931E0,7.684270477E0
3.086504542E0,-1.189725952E0,5.978717194E0,7.319479065E0
3.106661542E0,-1.155896301E0,6.014043732E0,7.595954132E0
3.126818542E0,-9.948312378E-1,6.192173309E0,7.974965973E0
3.146975542E0,-8.318202209E-1,6.339017944E0,8.059091034E0
3.167132542E0,-8.387059021E-1,6.437064056E0,8.037236481E0
3.187289542E0,-9.460327148E-1,6.195167084E0,7.537276154E0
3.207446542E0,-9.307644653E-1,6.074817352E0,7.447911987E0
3.227603542E0,-7.436535645E-1,6.216422882E0,7.707322540E0
3.247761542E0,-5.727090454E-1,6.258186035E0,7.651189270E0
3.267918542E0,-7.186555481E-1,6.140231323E0,7.090305634E0
3.288075542E0,-8.514294434E-1,6.135291595E0,6.788383484E0
3.308232542E0,-1.039737854E0,6.170767822E0,6.975644073E0
3.328389542E0,-1.221759338E0,6.078559570E0,7.044800262E0
3.348546542E0,-1.097667389E0,5.970334625E0,7.011120300E0
3.368703542E0,-8.478369141E-1,6.039790192E0,7.637268219E0
3.388860542E0,-9.636959839E-1,5.916895752E0,7.993078308E0
3.409017542E0,-9.394464111E-1,5.716612244E0,8.037984924E0
3.429174542E0,-9.255253601E-1,5.696404266E0,8.102351074E0
3.449331542E0,-7.851173401E-1,5.860912170E0,8.231233063E0
3.469488542E0,-7.325765991E-1,6.018534393E0,8.135132904E0
3.489645542E0,-8.006849670E-1,5.951922913E0,7.813900909E0
3.509802542E0,-9.291178894E-1,5.841901703E0,7.582332458E0
3.529959542E0,-8.159532166E-1,5.799689484E0,7.544161835E0
3.550116542E0,-8.174501038E-1,5.932613068E0,7.617958374E0
3.570273542E0,-9.003776550E-1,6.076463928E0,7.640411682E0
3.590430542E0,-8.958869934E-1,6.068530426E0,7.751630402E0
3.610587542E0,-9.086105347E-1,6.029910736E0,7.944279785E0
3.630744542E0,-8.418493652E-1,6.004613342E0,7.925568695E0
3.650901542E0,-9.864486694E-1,5.971532135E0,7.850424957E0
3.671057792E0,-1.029259644E0,5.985453186E0,7.877967682E0
3.691214792E0,-9.776170349E-1,6.026318207E0,8.064479828E0
3.711371792E0,-9.159452820E-1,6.055657196E0,8.226592712E0
3.731528792E0,-8.827143860E-1,6.084397430E0,8.260272675E0
3.751685792E0,-7.646099854E-1,6.071973267E0,8.142018585E0
3.771842792E0,-6.532415771E-1,6.050867157E0,7.853269043E0
3.791999792E0,-6.858737183E-1,6.129603424E0,7.644153900E0
3.812156792E0,-7.523355103E-1,6.121819611E0,7.674540710E0
3.832313792E0,-6.466552734E-1,6.033353577E0,7.901169434E0
3.852470792E0,-5.110372925E-1,5.982309723E0,8.026159515E0
3.872627792E0,-4.968168640E-1,5.918841705E0,7.889793091E0
3.892784792E0,-6.604266357E-1,5.843847656E0,7.505242767E0
3.912941792E0,-6.590794373E-1,5.911057892E0,7.234156494E0
3.933098792E0,-6.236032104E-1,5.933810577E0,7.460785217E0
3.953255792E0,-6.050418091E-1,5.952371979E0,7.680378571E0
3.973412792E0,-6.230044556E-1,5.993835754E0,7.599396973E0
3.993569792E0,-7.496411133E-1,5.956263885E0,7.300767975E0
4.013726792E0,-1.020727386E0,5.780828705E0,7.193590851E0
4.033883792E0,-1.074765015E0,5.585634613E0,7.542515259E0
4.054040792E0,-1.048569489E0,5.561534729E0,8.006101227E0
4.074197792E0,-1.125808868E0,5.627547455E0,8.014483795E0
4.094354792E0,-1.095721436E0,5.672005005E0,7.861052856E0
4.114511792E0,-1.177451477E0,5.606441345E0,7.904013519E0
4.134668792E0,-1.304836578E0,5.498515778E0,7.924371185E0
4.154825792E0,-1.226549377E0,5.586981812E0,7.759713593E0
4.174982792E0,-1.188528442E0,5.803731079E0,7.624993744E0
4.195139792E0,-1.132694550E0,5.995182953E0,7.730973358E0
4.215296792E0,-1.143921204E0,6.030210114E0,7.893834686E0
4.235453792E0,-1.071022797E0,6.132597198E0,7.870932312E0
4.255610792E0,-9.373507690E-1,6.184838562E0,7.677384796E0
4.275767792E0,-1.070573730E0,5.976172485E0,7.611821136E0
4.295924792E0,-1.371448059E0,5.716462555E0,7.742948456E0
4.316081792E0,-1.306632843E0,5.575306091E0,7.862100677E0
4.336238792E0,-1.232836304E0,5.576353912E0,8.036637726E0
4.356395792E0,-1.221759338E0,5.510041809E0,8.208181000E0
4.376552792E0,-1.334474945E0,5.408253479E0,8.193810883E0
4.396709792E0,-1.272503815E0,5.433401184E0,8.178692322E0
4.416866792E0,-9.571096802E-1,5.590274963E0,8.263565826E0
4.437023792E0,-7.996371460E-1,5.715714111E0,8.287665710E0
4.457180792E0,-6.487509155E-1,5.845344543E0,8.434660034E0
4.477337792E0,-5.751040649E-1,5.864055634E0,8.442743225E0
4.497494792E0,-7.036866760E-1,5.802832947E0,8.146209869E0
4.517651792E0,-9.214837646E-1,5.728587341E0,7.748636627E0
4.537808792E0,-1.056952057E0,5.706882477E0,7.560178528E0
4.557965792E0,-9.779164124E-1,5.668412476E0,7.725584564E0
4.578122792E0,-8.610095215E-1,5.635181580E0,8.131540375E0
4.598279792E0,-8.813671875E-1,5.488786011E0,8.163124695E0
4.618436792E0,-9.791139221E-1,5.466332703E0,7.948770447E0
4.638593792E0,-9.803114319E-1,5.491480408E0,7.851622467E0
4.658750792E0,-9.692344666E-1,5.528902588E0,7.904013519E0
4.678906667E0,-8.821156311E-1,5.553002472E0,7.913144531E0
4.699063667E0,-8.005352783E-1,5.653593292E0,7.924071808E0
4.719220667E0,-7.210505676E-1,5.724246368E0,7.975714417E0
4.739377667E0,-8.647517395E-1,5.666765900E0,7.954757996E0
4.759534667E0,-9.804611206E-1,5.564977570E0,7.916737061E0
4.779691667E0,-9.366023254E-1,5.540727997E0,7.942184143E0
4.799848667E0,-7.759863281E-1,5.567671967E0,8.030650177E0
4.820005667E0,-7.170089722E-1,5.618865509E0,8.010142822E0
4.840162667E0,-7.421566772E-1,5.737718353E0,7.937394104E0
4.860319667E0,-7.403604126E-1,5.783223724E0,7.861352234E0
4.880476667E0,-7.902067566E-1,5.689219208E0,7.941286011E0
4.900633667E0,-7.985893250E-1,5.527705078E0,7.972870331E0
4.920790667E0,-7.429051208E-1,5.461842041E0,8.099207611E0
4.940947667E0,-6.370751953E-1,5.458249512E0,8.065228271E0
4.961104667E0,-5.047503662E-1,5.541925507E0,7.992928619E0
4.981261667E0,-4.595443726E-1,5.580694885E0,7.894283752E0
5.001418667E0,-5.303471375E-1,5.564079437E0,8.030949554E0
5.021575667E0,-5.861810303E-1,5.498066711E0,8.341104584E0
5.041732667E0,-4.450245667E-1,5.427413635E0,8.568332062E0
5.061889667E0,-4.677772522E-1,5.450765076E0,8.521778870E0
5.082046667E0,-5.728587341E-1,5.548661499E0,8.377628632E0
5.102203667E0,-6.155200195E-1,5.632636871E0,8.157735901E0
5.122360667E0,-6.676116943E-1,5.695506134E0,8.086933136E0
5.142517667E0,-6.047424316E-1,5.694608002E0,8.035290527E0
5.162674667E0,-6.182144165E-1,5.702242126E0,8.077053680E0
5.182831667E0,-5.469625854E-1,5.773044891E0,8.238867188E0
5.202988667E0,-4.555027771E-1,5.743556213E0,8.088579712E0
5.223145667E0,-5.367837524E-1,5.761518860E0,7.841892700E0
5.243302667E0,-6.273454285E-1,5.688919830E0,7.651488647E0
5.263459667E0,-8.164022827E-1,5.613476715E0,7.613318024E0
5.283616667E0,-8.746311951E-1,5.525310059E0,7.681276703E0
5.303773667E0,-8.062234497E-1,5.481451263E0,7.879614258E0
5.323930667E0,-6.542893982E-1,5.550008698E0,8.035290527E0
5.344086667E0,-5.195695496E-1,5.692811737E0,8.086184692E0
5.364243667E0,-5.313949585E-1,5.761967926E0,7.905510406E0
5.384400667E0,-6.343807983E-1,5.689967651E0,7.750732269E0
5.404557667E0,-7.044351196E-1,5.602848816E0,7.935298462E0
5.424714667E0,-6.724017334E-1,5.604794769E0,8.233328705E0
5.444871667E0,-6.026467896E-1,5.654192047E0,8.222401428E0
5.465028667E0,-6.706054688E-1,5.614973602E0,8.065677338E0
5.485185667E0,-7.659571838E-1,5.565875702E0,8.011789398E0
5.505342667E0,-7.771838379E-1,5.549409943E0,8.036188660E0
5.525499667E0,-6.153703308E-1,5.586682434E0,8.112080841E0
5.545656667E0,-5.996530151E-1,5.620212708E0,8.146658936E0
5.565813667E0,-6.554869080E-1,5.602399750E0,8.040080566E0
5.585970667E0,-6.982978821E-1,5.608237610E0,7.823930054E0
5.606127667E0,-7.095245361E-1,5.639522552E0,7.727380829E0
5.626284667E0,-7.098239136E-1,5.658533020E0,7.864346008E0
5.646441667E0,-6.990463257E-1,5.631439362E0,8.090974731E0
5.666599542E0,-6.277944946E-1,5.623206482E0,8.169561310E0
5.686756542E0,-6.186634827E-1,5.598657532E0,8.036637726E0
5.706913542E0,-7.526348877E-1,5.558690643E0,7.872878265E0
5.727070542E0,-7.729925537E-1,5.541027374E0,7.895181885E0
5.747227542E0,-6.610253906E-1,5.597909088E0,8.069718933E0
5.767384542E0,-5.551954651E-1,5.596861267E0,8.195906525E0
5.787540542E0,-5.777984619E-1,5.578898621E0,8.162076874E0
5.807697542E0,-6.915618896E-1,5.571563873E0,8.032446442E0
5.827854542E0,-7.047344971E-1,5.582191772E0,8.025261383E0
5.848011542E0,-6.312373352E-1,5.621410217E0,8.034242706E0
5.868168542E0,-6.152206421E-1,5.584287415E0,8.003556519E0
5.888325542E0,-6.610253906E-1,5.596861267E0,7.965984650E0
5.908482542E0,-6.584806824E-1,5.611979828E0,7.972421265E0
5.928639542E0,-6.081852722E-1,5.572911072E0,8.055348816E0
5.948796542E0,-6.878196716E-1,5.535339203E0,8.081394653E0
5.968953542E0,-6.890171814E-1,5.548811188E0,8.088579712E0
5.989110542E0,-6.035449219E-1,5.596561890E0,8.050109711E0
6.009267542E0,-6.201603699E-1,5.607489166E0,8.042475586E0
6.029424542E0,-6.243516541E-1,5.558690643E0,8.092621307E0
6.049581542E0,-6.426136780E-1,5.536536713E0,8.058492279E0
6.069738542E0,-6.054908752E-1,5.555547180E0,8.016130371E0
6.089895542E0,-6.265969849E-1,5.621260529E0,7.964188385E0
6.110052542E0,-7.051835632E-1,5.551954651E0,8.019872589E0
6.130208542E0,-7.093748474E-1,5.517825623E0,8.143365784E0
6.150365542E0,-6.182144165E-1,5.557792511E0,8.201295319E0
6.170522542E0,-6.313870239E-1,5.611680450E0,8.038883057E0
6.190679542E0,-7.336244202E-1,5.628894653E0,7.973469086E0
6.210836542E0,-7.084767151E-1,5.587879944E0,8.109985199E0
6.230993542E0,-6.866221619E-1,5.536087646E0,8.233328705E0
6.251150542E0,-7.036866760E-1,5.510341187E0,8.096812592E0
6.271307542E0,-7.129673767E-1,5.514981537E0,7.991880798E0
6.291464542E0,-6.785389709E-1,5.511239319E0,8.021668854E0
6.311621542E0,-6.825805664E-1,5.514831848E0,8.046068115E0
6.331778542E0,-6.999444580E-1,5.545967102E0,8.055797882E0
6.351935542E0,-7.454498291E-1,5.501509552E0,8.063881073E0
6.372092542E0,-8.554710388E-1,5.447471924E0,8.014932861E0
6.392249542E0,-8.780740356E-1,5.457650757E0,7.961044922E0
6.412406542E0,-7.872129822E-1,5.482648773E0,7.970175934E0
6.432562542E0,-6.764433289E-1,5.552703094E0,7.998467102E0
6.452719542E0,-6.939569092E-1,5.551954651E0,7.994425507E0
6.472876542E0,-6.774911499E-1,5.560636597E0,7.982749786E0
6.493033542E0,-6.480024719E-1,5.575455780E0,8.034392395E0
6.513190542E0,-6.252497864E-1,5.568719788E0,8.114924927E0
6.533347542E0,-7.053332520E-1,5.478906555E0,8.130642242E0
6.553504542E0,-7.435038757E-1,5.369933167E0,8.134085083E0
6.573661542E0,-7.379653931E-1,5.397326202E0,8.135581970E0
6.593818542E0,-6.744973755E-1,5.515879669E0,8.113428040E0
6.613975542E0,-6.445596313E-1,5.517675934E0,8.101452942E0
6.634132542E0,-6.948550415E-1,5.502856750E0,8.016280060E0
6.654289542E0,-7.069798279E-1,5.569617920E0,7.942034454E0
6.674445667E0,-6.188131714E-1,5.643713837E0,7.996970215E0
6.694602667E0,-6.039939880E-1,5.628146210E0,8.115972748E0
6.714758667E0,-7.364685059E-1,5.545068970E0,8.056995392E0
6.734915667E0,-7.816744995E-1,5.530698853E0,7.954308929E0
6.755072667E0,-6.815327454E-1,5.549110565E0,7.941884766E0
6.775229667E0,-6.026467896E-1,5.576204224E0,8.002209320E0
6.795386667E0,-6.435118103E-1,5.505102081E0,8.067473602E0
6.815543667E0,-6.538403320E-1,5.515729980E0,8.151748352E0
6.835700667E0,-5.370831299E-1,5.526058502E0,8.190966797E0
6.855857667E0,-4.863386536E-1,5.591472473E0,8.233328705E0
6.876014667E0,-4.849914551E-1,5.664670258E0,8.262967072E0
6.896171667E0,-5.123844910E-1,5.674100647E0,8.143216095E0
6.916328667E0,-5.526507568E-1,5.651647339E0,8.014184418E0
6.936485667E0,-5.776487732E-1,5.570665741E0,8.033194885E0
6.956641667E0,-5.459147644E-1,5.594316559E0,8.094716949E0
6.976798667E0,-5.370831299E-1,5.608686676E0,8.127648468E0
6.996955667E0,-5.707630920E-1,5.601501617E0,8.145461426E0
7.017112667E0,-6.370751953E-1,5.524262238E0,8.046966248E0
7.037269667E0,-6.647676086E-1,5.505551147E0,8.032596130E0
7.057426667E0,-6.456074524E-1,5.557044067E0,8.077502747E0
7.077583667E0,-6.230044556E-1,5.550008698E0,8.059989166E0
7.097740667E0,-6.478527832E-1,5.540578308E0,7.991282043E0
7.117897667E0,-6.569837952E-1,5.560337219E0,7.962541809E0
7.138054667E0,-5.373825073E-1,5.608836365E0,8.054001617E0
7.158211667E0,-4.580474854E-1,5.606291656E0,8.093669128E0
7.178367667E0,-5.978567505E-1,5.565726013E0,8.036338348E0
7.198524667E0,-6.249504089E-1,5.546865234E0,7.968978424E0
7.218681667E0,-5.878276062E-1,5.554649048E0,7.853867798E0
7.238838667E0,-6.029461670E-1,5.639821930E0,7.812553711E0
7.258995667E0,-5.764512634E-1,5.675447845E0,7.959697723E0
7.279152667E0,-5.656736755E-1,5.618865509E0,8.090675354E0
7.299309667E0,-5.557942200E-1,5.578299866E0,8.134384460E0
7.319466667E0,-5.526507568E-1,5.575455780E0,8.166717224E0
7.339623667E0,-5.348377991E-1,5.609584808E0,8.158035278E0
7.359780667E0,-5.418731689E-1,5.700745239E0,8.191415863E0
7.379937667E0,-5.791456604E-1,5.695805511E0,8.109536133E0
7.400093667E0,-6.602769470E-1,5.663921814E0,7.993976440E0
7.420250667E0,-7.122189331E-1,5.631888428E0,7.977211304E0
7.440407667E0,-6.842271423E-1,5.619464264E0,8.048163757E0
7.460564667E0,-5.966592407E-1,5.596112823E0,8.079897766E0
7.480721667E0,-6.264472961E-1,5.566175079E0,8.005951538E0
7.500878667E0,-6.905140686E-1,5.532944183E0,7.880662079E0
7.521035667E0,-6.848258972E-1,5.546865234E0,7.826474762E0
7.541192667E0,-7.099736023E-1,5.582790527E0,7.884404297E0
7.561349667E0,-6.433621216E-1,5.604495392E0,8.023614807E0
7.581506667E0,-6.164181519E-1,5.593418427E0,8.123307495E0
7.601662667E0,-6.396199036E-1,5.577551422E0,8.106542358E0
7.621819667E0,-6.894662476E-1,5.582491150E0,8.064928894E0
7.641976667E0,-6.520440674E-1,5.617817688E0,8.000113678E0
7.662133667E0,-6.146218872E-1,5.649102631E0,7.964787140E0
7.682290792E0,-5.902226257E-1,5.665269012E0,8.063731384E0
7.702447792E0,-6.015989685E-1,5.670957184E0,8.180638275E0
7.722604792E0,-5.794450378E-1,5.634732513E0,8.211025085E0
7.742761792E0,-6.271957397E-1,5.631289673E0,8.020770721E0
7.762918792E0,-6.640191650E-1,5.643564148E0,7.880063324E0
7.783075792E0,-6.547384644E-1,5.632337494E0,7.921227722E0
7.803231792E0,-6.559359741E-1,5.606291656E0,8.063132629E0
7.823388792E0,-6.008505249E-1,5.667664032E0,8.192912750E0
7.843545792E0,-5.405259705E-1,5.683830414E0,8.095914459E0
7.863702792E0,-6.143225098E-1,5.613626404E0,7.899073792E0
7.883859792E0,-7.580236816E-1,5.558690643E0,7.802674255E0
7.904016792E0,-7.337741089E-1,5.561834106E0,7.852670288E0
7.924173792E0,-6.375242615E-1,5.597460022E0,7.984396362E0
7.944330792E0,-6.544390869E-1,5.632487183E0,8.062982941E0
7.964487792E0,-6.691085815E-1,5.649851074E0,8.059390411E0
7.984643792E0,-6.237528992E-1,5.692512360E0,7.967631226E0
8.004800792E0,-5.436694336E-1,5.672903137E0,7.861052856E0
8.024957792E0,-6.909631348E-1,5.618416443E0,7.808212738E0
8.045114792E0,-7.652087402E-1,5.617518311E0,7.906258850E0
8.065271792E0,-6.391708374E-1,5.631139984E0,7.967631226E0
8.085428792E0,-6.007008362E-1,5.632038116E0,7.946375427E0
8.105585792E0,-5.954617310E-1,5.717210999E0,8.008645935E0
8.125742792E0,-5.351371765E-1,5.713019714E0,8.072413330E0
8.145899792E0,-5.887257385E-1,5.649851074E0,8.030949554E0
8.166055792E0,-6.694079590E-1,5.597310333E0,8.025710449E0
8.186212792E0,-6.747967529E-1,5.555247803E0,8.086933136E0
8.206369792E0,-6.030958557E-1,5.670657806E0,8.172704773E0
8.226526792E0,-5.536985779E-1,5.707630920E0,8.096064148E0
8.246683792E0,-5.748046875E-1,5.698948975E0,8.004304962E0
