"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.691568335E-1,-1.310524750E0,6.170767822E0,7.567662964E0
8.893108335E-1,-1.024768982E0,5.960006104E0,7.877668304E0
9.094648333E-1,-1.105750580E0,5.604645081E0,7.982600098E0
9.296188334E-1,-1.463806000E0,5.562133484E0,7.882458344E0
9.497728334E-1,-1.660796356E0,5.648952942E0,7.540868683E0
9.699268334E-1,-1.643731842E0,5.782475281E0,7.258106689E0
9.900818334E-1,-1.509461060E0,5.815855865E0,7.102430420E0
1.010235833E0,-1.318757629E0,5.719306641E0,7.277266846E0
1.030389833E0,-1.308429108E0,5.839806061E0,7.513026581E0
1.050543834E0,-1.206491089E0,6.032605133E0,7.561825104E0
1.070697834E0,-1.029409332E0,6.060147858E0,7.708819427E0
1.090851833E0,-1.074765015E0,6.017037506E0,7.742200012E0
1.111005917E0,-1.200353851E0,6.018684082E0,7.642956390E0
1.131160917E0,-1.072819061E0,5.988896027E0,7.625742188E0
1.151314917E0,-9.816586304E-1,6.002667389E0,7.650141449E0
1.171468917E0,-1.057101746E0,5.952671356E0,7.729476471E0
1.191622917E0,-1.039737854E0,5.950875092E0,7.794291687E0
1.211776917E0,-7.584727478E-1,5.972430267E0,7.963739319E0
1.231930917E0,-6.010002136E-1,5.894741821E0,7.974666595E0
1.252084917E0,-6.209088135E-1,5.768105164E0,7.838000793E0
1.272239917E0,-8.198451233E-1,5.817352753E0,7.789351959E0
1.292393917E0,-7.659571838E-1,6.157595215E0,7.746840363E0
1.312547917E0,-6.607260132E-1,6.264472961E0,7.477700043E0
1.332701917E0,-8.312214661E-1,6.073619843E0,7.045698395E0
1.352855917E0,-1.012494507E0,5.923931122E0,6.983128510E0
1.373009917E0,-1.008752289E0,5.912105713E0,7.213050385E0
1.393163917E0,-8.487350464E-1,5.925577698E0,7.467221832E0
1.413318917E0,-6.876699829E-1,6.000422058E0,7.697293396E0
1.433472917E0,-5.616320801E-1,6.136638794E0,7.862549744E0
1.453626917E0,-2.022294617E-1,6.058351593E0,7.845335541E0
1.473780917E0,2.020797729E-1,5.605842590E0,7.793094177E0
1.493934917E0,1.228944397E-1,5.728587341E0,8.033194885E0
1.514088917E0,2.978805542E-2,5.992638245E0,8.300988007E0
1.534242917E0,5.433700562E-2,6.249504089E0,8.319100342E0
1.554397917E0,-7.768844604E-2,6.355184326E0,8.139024811E0
1.574551917E0,-1.766326904E-1,6.243516541E0,7.846533051E0
1.594705917E0,4.969665527E-2,5.872737579E0,7.600145416E0
1.614859917E0,-2.157014465E-1,5.862708435E0,7.557633820E0
1.635013917E0,-5.254074097E-1,6.071075134E0,7.745343475E0
1.655167917E0,-4.986131287E-1,6.351142731E0,7.998018036E0
1.675321917E0,-3.541635132E-1,6.508315887E0,8.093669128E0
1.695476917E0,-2.384541321E-1,6.399492188E0,7.875273285E0
1.715630917E0,-1.704954529E-1,6.184539185E0,7.690557404E0
1.735784917E0,-2.384541321E-1,6.189029846E0,7.482939148E0
1.755938917E0,-5.611830139E-1,6.185736694E0,7.337142334E0
1.776092917E0,-8.274792480E-1,6.136040039E0,7.271129608E0
1.796246917E0,-6.596781921E-1,6.102809143E0,7.260801086E0
1.816400917E0,-4.941224670E-1,5.969586182E0,7.279961243E0
1.836555917E0,-6.086343384E-1,5.865702209E0,7.315287781E0
1.856709917E0,-7.484436035E-1,5.812113647E0,7.421866150E0
1.876863917E0,-9.354048157E-1,5.789810028E0,7.501650238E0
1.897017917E0,-8.156538391E-1,5.826633453E0,7.673642578E0
1.917171917E0,-7.586224365E-1,5.898334351E0,7.674540710E0
1.937325917E0,-8.619076538E-1,5.889203339E0,7.638316040E0
1.957479917E0,-8.216413879E-1,6.001020813E0,7.604935455E0
1.977634917E0,-7.092251587E-1,6.082900543E0,7.458689575E0
1.997788917E0,-6.950047302E-1,6.150410156E0,7.449558563E0
2.017942917E0,-6.210585022E-1,6.127956848E0,7.682324524E0
2.038096917E0,-5.566923523E-1,5.989494781E0,7.926616516E0
2.058250917E0,-6.352789307E-1,5.910309448E0,7.916737061E0
2.078404917E0,-4.134402466E-1,5.977519684E0,7.864944763E0
2.098558917E0,-4.556524658E-1,6.023623810E0,7.635022888E0
2.118714292E0,-6.756948853E-1,6.031407623E0,7.502398682E0
2.138868292E0,-8.382568359E-1,5.917344818E0,7.976013794E0
2.159022292E0,-6.089337158E-1,5.811065826E0,8.322243805E0
2.179176292E0,-3.983216858E-1,5.879024506E0,8.270900574E0
2.199330292E0,-4.715194702E-1,6.015989685E0,7.935747528E0
2.219484292E0,-5.397775269E-1,6.067033539E0,7.702233124E0
2.239638292E0,-5.234614563E-1,5.983956299E0,7.685168610E0
2.259793292E0,-5.956114197E-1,5.877228241E0,7.795938263E0
2.279947292E0,-5.986051941E-1,5.863606567E0,7.938292236E0
2.300101292E0,-6.258485413E-1,5.898334351E0,7.899073792E0
2.320255292E0,-7.893086243E-1,5.834117889E0,7.769892426E0
2.340409292E0,-8.138575745E-1,5.708079987E0,7.684569855E0
2.360563292E0,-6.602769470E-1,5.717959442E0,7.732021179E0
2.380717292E0,-5.001100159E-1,5.852978668E0,7.805518341E0
2.400872292E0,-5.563929749E-1,5.953419800E0,7.813302155E0
2.421026292E0,-6.803352356E-1,5.944438477E0,7.642507324E0
2.441180292E0,-7.146139526E-1,5.942342834E0,7.429799652E0
2.461334292E0,-7.090754700E-1,5.861211548E0,7.478598175E0
2.481488292E0,-7.226971436E-1,5.822142792E0,7.709867249E0
2.501642292E0,-6.777905273E-1,5.902974701E0,7.894134064E0
2.521796292E0,-5.098397827E-1,6.010301514E0,7.908055115E0
2.541951292E0,-4.581971741E-1,6.038143616E0,7.875273285E0
2.562105292E0,-4.918771362E-1,5.901178436E0,7.871830444E0
2.582259292E0,-7.228468323E-1,5.823939056E0,7.902965698E0
2.602413292E0,-8.433462524E-1,5.775439911E0,7.909851379E0
2.622567292E0,-8.111631775E-1,5.717210999E0,7.800877991E0
2.642721292E0,-6.734495544E-1,5.815107422E0,7.807015228E0
2.662875292E0,-5.276527405E-1,5.963748322E0,7.850275269E0
2.683029292E0,-5.861810303E-1,5.908662872E0,7.740852814E0
2.703184292E0,-7.993377686E-1,5.752537537E0,7.600295105E0
2.723338292E0,-7.729925537E-1,5.685177612E0,7.655081177E0
2.743492292E0,-6.953041077E-1,5.709576874E0,7.815248108E0
2.763646292E0,-6.267466736E-1,5.796995087E0,7.862400055E0
2.783800292E0,-4.933740234E-1,5.928421783E0,7.883955231E0
2.803954292E0,-4.204756165E-1,5.938600616E0,7.822732544E0
2.824108292E0,-5.954617310E-1,5.858966217E0,7.776778107E0
2.844263292E0,-6.327342224E-1,5.807473297E0,7.825726318E0
2.864417292E0,-6.593788147E-1,5.859564972E0,7.854765930E0
2.884571292E0,-5.598358154E-1,5.948330383E0,7.832612000E0
2.904725292E0,-4.830455017E-1,5.960305481E0,7.792944489E0
2.924879292E0,-4.321513367E-1,5.932164001E0,7.861950989E0
2.945033292E0,-3.845503235E-1,5.937253418E0,7.926466827E0
2.965187292E0,-3.835025024E-1,5.907315674E0,7.970625000E0
2.985342292E0,-4.632865906E-1,5.838907928E0,7.932154999E0
3.005496292E0,-5.837860107E-1,5.749094696E0,7.834707642E0
3.025650292E0,-6.722520447E-1,5.702691193E0,7.751031647E0
3.045804292E0,-6.033952332E-1,5.719905396E0,7.849077759E0
3.065958292E0,-4.339476013E-1,5.764961700E0,8.079299011E0
3.086112292E0,-4.212240601E-1,5.837860107E0,8.138575745E0
3.106266292E0,-4.652325439E-1,5.839356995E0,7.926616516E0
3.126420792E0,-5.137316895E-1,5.827531586E0,7.716004486E0
3.146574792E0,-4.558021545E-1,5.883066101E0,7.717052307E0
3.166728792E0,-3.941304016E-1,5.872438202E0,7.836354218E0
3.186882792E0,-4.099974060E-1,5.890550537E0,8.002359009E0
3.207036792E0,-4.131408691E-1,5.902974701E0,8.164322205E0
3.227190792E0,-2.806663513E-1,5.893544312E0,8.186476135E0
3.247344792E0,-3.255729675E-1,5.843099213E0,7.950866089E0
3.267499792E0,-5.081932068E-1,5.813011780E0,7.676336975E0
3.287653792E0,-4.592449951E-1,5.809419250E0,7.770940247E0
3.307807792E0,-4.432283020E-1,5.834866333E0,7.918084259E0
3.327961792E0,-4.164340210E-1,5.860762482E0,7.905510406E0
3.348115792E0,-3.558100891E-1,5.829477539E0,7.838599548E0
3.368269792E0,-4.180805969E-1,5.783223724E0,7.825876007E0
3.388423792E0,-5.475613403E-1,5.701942749E0,7.838000793E0
3.408577792E0,-5.978567505E-1,5.713468781E0,7.932454376E0
3.428732792E0,-5.869294739E-1,5.731431427E0,8.017776947E0
3.448886792E0,-4.932243347E-1,5.751639404E0,8.000712433E0
3.469040792E0,-5.403762817E-1,5.781128082E0,7.813302155E0
3.489194792E0,-5.884263611E-1,5.838159485E0,7.695048065E0
3.509348792E0,-5.616320801E-1,5.829028473E0,7.767796783E0
3.529502792E0,-4.466711426E-1,5.786217499E0,7.876770172E0
3.549656792E0,-5.047503662E-1,5.754184113E0,7.943830719E0
3.569811792E0,-4.441264343E-1,5.790857849E0,7.996970215E0
3.589965792E0,-3.239263916E-1,5.900130615E0,8.050109711E0
3.610119792E0,-3.760180664E-1,5.879323883E0,7.942333832E0
3.630273792E0,-4.234693909E-1,5.853876801E0,7.842641144E0
3.650427792E0,-4.436773682E-1,5.802084503E0,7.807015228E0
3.670581792E0,-4.800517273E-1,5.807922363E0,7.860304413E0
3.690735792E0,-5.004093933E-1,5.812413025E0,7.941884766E0
3.710890792E0,-4.891827393E-1,5.837111664E0,8.034242706E0
3.731044792E0,-3.517684937E-1,5.877527618E0,8.043673096E0
3.751198792E0,-3.745211792E-1,5.890400848E0,7.881709900E0
3.771352792E0,-4.873864746E-1,5.846691742E0,7.740553436E0
3.791506792E0,-5.733078003E-1,5.711073761E0,7.667355652E0
3.811660792E0,-5.824388123E-1,5.690865784E0,7.746091919E0
3.831814792E0,-4.616400146E-1,5.777984619E0,7.914491730E0
3.851969792E0,-4.020639038E-1,5.845643921E0,7.992629242E0
3.872123792E0,-4.643344116E-1,5.853427734E0,7.911947021E0
3.892277792E0,-4.836442566E-1,5.786367188E0,7.808362427E0
3.912431792E0,-5.601351929E-1,5.756728821E0,7.866890717E0
3.932585792E0,-5.337899780E-1,5.742957458E0,8.065827026E0
3.952739792E0,-5.325924683E-1,5.727838898E0,8.091872864E0
3.972893792E0,-5.644761658E-1,5.742059326E0,7.907156982E0
3.993047792E0,-5.855822754E-1,5.760021973E0,7.814200287E0
4.013202792E0,-5.873785400E-1,5.801934814E0,7.836354218E0
4.033356792E0,-5.237608337E-1,5.797294464E0,7.955805817E0
4.053510792E0,-4.959187317E-1,5.866750031E0,8.028404846E0
4.073664792E0,-4.836442566E-1,5.829926605E0,7.943531342E0
4.093818792E0,-5.267546082E-1,5.785019989E0,7.817493439E0
4.113972792E0,-4.977149963E-1,5.767506409E0,7.904911652E0
4.134126792E0,-5.028044128E-1,5.784870300E0,7.940986633E0
4.154281792E0,-5.655239868E-1,5.756728821E0,7.856562195E0
4.174435792E0,-5.840853882E-1,5.704337769E0,7.776029663E0
4.194589792E0,-5.578898621E-1,5.697152710E0,7.837402039E0
4.214743792E0,-5.954617310E-1,5.774990845E0,7.889194336E0
4.234897792E0,-5.445675659E-1,5.777086487E0,7.899522858E0
4.255051792E0,-5.792953491E-1,5.723946991E0,7.880961456E0
4.275205792E0,-5.450166321E-1,5.755231934E0,7.997718658E0
4.295360792E0,-4.791535950E-1,5.785469055E0,8.030051422E0
4.315514792E0,-5.653742981E-1,5.770799561E0,7.969128113E0
4.335668792E0,-5.752537537E-1,5.747897186E0,7.893385620E0
4.355822792E0,-6.005511475E-1,5.749543762E0,7.866291962E0
4.375976792E0,-5.387297058E-1,5.772595825E0,7.893535309E0
4.396130792E0,-4.572990417E-1,5.858367462E0,7.923772430E0
4.416284792E0,-3.537144470E-1,5.909561005E0,7.894583130E0
4.436439792E0,-3.603007507E-1,5.902525635E0,7.874674530E0
4.456593792E0,-5.159770203E-1,5.791755981E0,7.876919861E0
4.476747792E0,-5.354365540E-1,5.690267029E0,7.896379395E0
4.496901792E0,-5.261558533E-1,5.689219208E0,7.922874298E0
4.517055792E0,-5.287005615E-1,5.746849365E0,7.882308655E0
4.537209792E0,-4.020639038E-1,5.822891235E0,7.923023987E0
4.557363792E0,-3.773652649E-1,5.861361237E0,7.950866089E0
4.577517792E0,-3.353027344E-1,5.784271545E0,7.844886475E0
4.597672792E0,-3.505709839E-1,5.788762207E0,7.808512115E0
4.617826792E0,-3.742218018E-1,5.810467072E0,7.854167175E0
4.637980792E0,-4.197271729E-1,5.812562714E0,7.910749512E0
4.658134792E0,-4.445755005E-1,5.839806061E0,7.859256592E0
4.678288792E0,-2.650987244E-1,5.970783691E0,7.901768188E0
4.698442792E0,-2.362088013E-1,6.072422333E0,7.965984650E0
4.718596792E0,-3.576063538E-1,5.965245209E0,7.860154724E0
4.738751792E0,-5.361849976E-1,5.742059326E0,7.825277252E0
4.758905792E0,-6.134243774E-1,5.603597260E0,7.870932312E0
4.779059792E0,-5.364843750E-1,5.634283447E0,7.964338074E0
4.799213792E0,-4.694238281E-1,5.709277496E0,8.014932861E0
4.819367792E0,-4.760101318E-1,5.799539795E0,7.937992859E0
4.839521792E0,-5.471122742E-1,5.774990845E0,7.855963440E0
4.859675792E0,-6.081852722E-1,5.763315125E0,7.889344025E0
4.879830792E0,-6.285429382E-1,5.797593842E0,8.030201111E0
4.899984792E0,-6.572831726E-1,5.793252869E0,8.028255157E0
4.920138792E0,-6.267466736E-1,5.825136566E0,7.924071808E0
4.940292792E0,-5.538482666E-1,5.861959991E0,7.854017487E0
4.960446792E0,-4.812492371E-1,5.877377930E0,7.861352234E0
4.980600792E0,-4.746629333E-1,5.844446411E0,7.838000793E0
5.000754792E0,-5.144801331E-1,5.810766449E0,7.773335266E0
5.020908792E0,-5.378315735E-1,5.760920105E0,7.729177094E0
5.041063792E0,-5.948629761E-1,5.733227692E0,7.798033905E0
5.061217792E0,-5.304968262E-1,5.757626953E0,7.871680756E0
5.081371792E0,-3.885919189E-1,5.783074036E0,7.778873749E0
5.101525792E0,-4.481680298E-1,5.827681274E0,7.723339233E0
5.121680917E0,-4.375401306E-1,5.796995087E0,7.752528534E0
5.141834917E0,-3.866459656E-1,5.771098938E0,7.862998810E0
5.161988917E0,-4.076023865E-1,5.773344269E0,7.987090759E0
5.182143917E0,-3.971241760E-1,5.746849365E0,8.013735352E0
5.202297917E0,-3.924838257E-1,5.744753723E0,7.955656128E0
5.222451917E0,-4.085005188E-1,5.797593842E0,7.973618774E0
5.242605917E0,-2.748284912E-1,5.805078278E0,8.056696014E0
5.262759917E0,-2.866539001E-1,5.829776917E0,8.075556793E0
5.282913917E0,-3.258723450E-1,5.850134583E0,8.019573212E0
5.303067917E0,-3.808081055E-1,5.870941315E0,7.916437683E0
5.323222917E0,-4.305047607E-1,5.866001587E0,7.770790558E0
5.343376917E0,-4.108955383E-1,5.862858124E0,7.783514099E0
5.363530917E0,-3.908372498E-1,5.807622986E0,7.918233948E0
5.383684917E0,-3.540138245E-1,5.810317383E0,7.983348541E0
5.403838917E0,-3.484753418E-1,5.848637695E0,7.929310913E0
5.423992917E0,-3.785627747E-1,5.861361237E0,7.770191803E0
5.444146917E0,-4.085005188E-1,5.825136566E0,7.691156158E0
5.464300917E0,-3.228785706E-1,5.844147034E0,7.811505890E0
5.484455917E0,-1.640588379E-1,5.933361511E0,8.048313446E0
5.504609917E0,-1.963916016E-1,5.938151550E0,8.099207611E0
5.524763917E0,-3.918850708E-1,5.833219757E0,7.938292236E0
5.544917917E0,-4.236190796E-1,5.710774384E0,7.779322815E0
5.565071917E0,-4.393363953E-1,5.696703644E0,7.845335541E0
5.585225917E0,-4.083508301E-1,5.749094696E0,7.965834961E0
5.605379917E0,-3.107537842E-1,5.888454895E0,7.976612549E0
5.625534917E0,-2.703378296E-1,5.955964508E0,7.839347992E0
5.645688917E0,-3.008743286E-1,5.835315399E0,7.731871490E0
5.665842917E0,-3.980223083E-1,5.760620728E0,7.788753204E0
5.685996917E0,-3.529660034E-1,5.803880768E0,7.846682739E0
5.706150917E0,-3.486250305E-1,5.833070068E0,7.860154724E0
5.726304917E0,-4.275109863E-1,5.846242676E0,7.893086243E0
5.746458917E0,-3.730242920E-1,5.803431702E0,7.994126129E0
5.766613917E0,-3.499722290E-1,5.819598083E0,8.026458893E0
5.786767917E0,-3.758683777E-1,5.844895477E0,7.929759979E0
5.806921917E0,-3.698808289E-1,5.831872559E0,7.792196045E0
5.827075917E0,-3.942800903E-1,5.753585358E0,7.695197754E0
5.847229917E0,-4.812492371E-1,5.715564423E0,7.748786316E0
5.867383917E0,-4.197271729E-1,5.711223450E0,7.774832153E0
5.887537917E0,-4.029620361E-1,5.840704193E0,7.747439117E0
5.907691917E0,-4.197271729E-1,5.864355011E0,7.711214447E0
5.927846917E0,-5.376818848E-1,5.839356995E0,7.738308105E0
5.948000917E0,-4.348457336E-1,5.730832672E0,7.882907410E0
5.968154917E0,-4.637356567E-1,5.619164886E0,8.017627258E0
5.988308917E0,-5.207670593E-1,5.567073212E0,8.018675079E0
6.008462917E0,-4.674778748E-1,5.625900879E0,7.970924377E0
6.028616917E0,-3.341052246E-1,5.779331818E0,8.007448425E0
6.048770917E0,-2.031275940E-1,5.946683807E0,8.089477844E0
6.068925917E0,-2.389031982E-1,6.005212097E0,8.057294769E0
6.089079917E0,-2.989283752E-1,5.954018555E0,7.951764221E0
6.109233917E0,-3.788621521E-1,5.868845673E0,7.934550018E0
6.129386917E0,-3.484753418E-1,5.806874542E0,7.972720642E0
6.149540917E0,-3.285667419E-1,5.781726837E0,7.981851654E0
6.169694917E0,-2.665956116E-1,5.835614777E0,7.871231689E0
6.189848917E0,-2.504292297E-1,5.866750031E0,7.758815460E0
6.210002917E0,-2.396516418E-1,5.882018280E0,7.737709351E0
6.230157917E0,-2.046244812E-1,5.866300964E0,7.781119080E0
6.250311917E0,-2.647993469E-1,5.798941040E0,7.850874023E0
6.270465917E0,-3.303630066E-1,5.759423218E0,7.874225464E0
6.290619917E0,-3.465293884E-1,5.735622711E0,7.833809509E0
6.310773917E0,-3.821553040E-1,5.696853333E0,7.885901184E0
6.330927917E0,-3.803590393E-1,5.718857574E0,7.938890991E0
6.351081917E0,-2.613565063E-1,5.842350769E0,8.041727142E0
6.371236917E0,-1.592687988E-1,5.919739838E0,8.081394653E0
6.391390917E0,-1.975891113E-1,5.870192871E0,8.040529633E0
6.411544917E0,-3.499722290E-1,5.777535553E0,7.936495972E0
6.431698917E0,-4.050576782E-1,5.767356720E0,7.936945038E0
6.451852917E0,-3.341052246E-1,5.792055359E0,8.002059631E0
6.472006917E0,-3.228785706E-1,5.798042908E0,7.998167725E0
6.492160917E0,-3.174897766E-1,5.797743530E0,7.984246674E0
6.512315917E0,-3.129991150E-1,5.831124115E0,7.933951263E0
6.532469917E0,-3.004252625E-1,5.865103455E0,7.798183594E0
6.552623917E0,-3.535647583E-1,5.831124115E0,7.669151917E0
6.572777917E0,-3.309617615E-1,5.815855865E0,7.777676239E0
6.592931917E0,-3.369493103E-1,5.787415009E0,7.862400055E0
6.613085917E0,-3.766168213E-1,5.738167419E0,7.888595581E0
6.633239917E0,-4.534071350E-1,5.687572632E0,7.883356476E0
6.653393917E0,-3.643423462E-1,5.727240143E0,7.917784882E0
6.673548917E0,-2.978805542E-1,5.810317383E0,8.013885040E0
6.693702917E0,-3.011737061E-1,5.870791626E0,8.005652161E0
6.713856917E0,-2.730322266E-1,5.860313416E0,7.876021729E0
6.734010917E0,-3.647914124E-1,5.816753998E0,7.841892700E0
6.754164917E0,-3.451821899E-1,5.818250885E0,7.900271301E0
6.774318917E0,-3.773652649E-1,5.855523376E0,7.961493988E0
6.794472917E0,-3.847000122E-1,5.827531586E0,7.878566437E0
6.814627917E0,-3.463796997E-1,5.795797577E0,7.892487488E0
6.834781917E0,-3.438349915E-1,5.801635437E0,7.914192352E0
6.854935917E0,-2.493814087E-1,5.850134583E0,7.867339783E0
6.875089917E0,-2.769241333E-1,5.846841431E0,7.818391571E0
6.895243917E0,-3.435356140E-1,5.804778900E0,7.816894684E0
6.915397917E0,-3.761677551E-1,5.754483490E0,7.845485229E0
6.935551917E0,-4.411326599E-1,5.775290222E0,7.899522858E0
6.955706917E0,-4.363426208E-1,5.789211273E0,7.904312897E0
6.975860917E0,-3.884422302E-1,5.764812012E0,7.899822235E0
6.996014917E0,-3.153941345E-1,5.763764191E0,7.838000793E0
7.016168917E0,-3.303630066E-1,5.810317383E0,7.836354218E0
7.036322917E0,-3.342549133E-1,5.814658356E0,7.937992859E0
7.056476917E0,-3.408412170E-1,5.807622986E0,7.980803833E0
7.076630917E0,-3.767665100E-1,5.794450378E0,7.949818268E0
7.096784917E0,-3.728746033E-1,5.803880768E0,7.942782898E0
7.116939542E0,-3.204835510E-1,5.835016022E0,7.950117645E0
7.137093542E0,-3.062631226E-1,5.825885010E0,7.948770447E0
7.157247542E0,-3.165916443E-1,5.784421234E0,7.964188385E0
7.177401542E0,-3.390449524E-1,5.774242401E0,8.023614807E0
7.197555542E0,-3.326083374E-1,5.747747498E0,7.925568695E0
7.217709542E0,-4.019142151E-1,5.763315125E0,7.820038147E0
7.237863542E0,-3.989204407E-1,5.768853607E0,7.782915344E0
7.258018542E0,-3.769161987E-1,5.785169678E0,7.832013245E0
7.278172542E0,-3.070115662E-1,5.775439911E0,7.815248108E0
7.298326542E0,-2.884501648E-1,5.825885010E0,7.834857330E0
7.318480542E0,-2.329156494E-1,5.900879059E0,7.914192352E0
7.338634542E0,-2.326162720E-1,5.859265594E0,7.977810059E0
7.358788542E0,-2.715353394E-1,5.764812012E0,7.885302429E0
7.378942542E0,-3.191363525E-1,5.777086487E0,7.888894958E0
7.399096542E0,-2.332150269E-1,5.837111664E0,8.009693756E0
7.419251542E0,-1.724414062E-1,5.895490265E0,8.012088776E0
7.439405542E0,-2.484832764E-1,5.851182404E0,7.957901459E0
7.459559542E0,-2.381547546E-1,5.796096954E0,7.985444183E0
7.479713542E0,-2.510279846E-1,5.742957458E0,7.959997101E0
7.499867542E0,-3.107537842E-1,5.780080261E0,7.858059082E0
7.520021542E0,-2.978805542E-1,5.800288239E0,7.786208496E0
7.540175542E0,-2.344125366E-1,5.854325867E0,7.866291962E0
7.560330542E0,-2.255809021E-1,5.873935089E0,7.923922119E0
7.580484542E0,-3.207829285E-1,5.791606293E0,7.870034180E0
7.600638542E0,-4.297563171E-1,5.714965668E0,7.780670013E0
7.620792542E0,-4.047583008E-1,5.686824188E0,7.794890442E0
7.640946542E0,-3.808081055E-1,5.733826447E0,7.918832703E0
7.661100542E0,-3.234773254E-1,5.773643646E0,7.959997101E0
7.681254542E0,-2.615061951E-1,5.815855865E0,7.913443909E0
7.701408542E0,-2.866539001E-1,5.856421509E0,7.869285736E0
7.721563542E0,-3.115022278E-1,5.851781158E0,7.892188110E0
7.741717542E0,-3.034190369E-1,5.816155243E0,7.961493988E0
7.761871542E0,-2.975811768E-1,5.751789093E0,7.977061615E0
7.782025542E0,-2.927911377E-1,5.783373413E0,7.906258850E0
7.802179542E0,-2.185455322E-1,5.864205322E0,7.913892975E0
7.822333542E0,-1.507365417E-1,5.925428009E0,7.982151031E0
7.842487542E0,-1.853146362E-1,5.880072327E0,8.020321655E0
7.862642542E0,-1.853146362E-1,5.810167694E0,8.062084808E0
7.882796542E0,-2.335144043E-1,5.767506409E0,8.181237030E0
7.902950542E0,-2.186952209E-1,5.830225983E0,8.193661194E0
7.923104542E0,-1.878593445E-1,5.916596375E0,8.084538116E0
7.943258542E0,-2.109114075E-1,6.018384705E0,7.898325348E0
7.963412542E0,-3.180885315E-1,5.960305481E0,7.749385071E0
7.983566542E0,-3.370989990E-1,5.830974426E0,7.776927795E0
8.003721542E0,-4.305047607E-1,5.807473297E0,7.918084259E0
8.023875542E0,-3.695814514E-1,5.746100922E0,7.948770447E0
8.044029542E0,-3.586541748E-1,5.818699951E0,7.798482971E0
8.064183542E0,-3.323089600E-1,5.887107697E0,7.660619659E0
8.084337542E0,-4.082011414E-1,5.886059875E0,7.711663513E0
8.104491542E0,-3.884422302E-1,5.840255127E0,7.798033905E0
8.124646167E0,-3.944297791E-1,5.833968201E0,7.801626434E0
8.144800167E0,-4.770579529E-1,5.859265594E0,7.723189545E0
8.164955167E0,-4.664300537E-1,5.935756531E0,7.800578613E0
8.185109167E0,-2.624043274E-1,6.011049957E0,7.978408813E0
8.205263167E0,-3.450325012E-1,6.064189453E0,8.043373718E0
8.225417167E0,-5.343887329E-1,5.946384430E0,7.924820251E0
8.245571167E0,-7.244934082E-1,5.757177887E0,7.755372620E0
