"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.876486000E0,-3.921844482E-1,5.322182465E0,8.155789948E0
1.896639000E0,-4.781057739E-1,5.232668610E0,8.371940460E0
1.916792000E0,-3.335064697E-1,5.239554291E0,8.280330963E0
1.936946000E0,-2.724334717E-1,5.341492310E0,8.215066681E0
1.957099000E0,-1.850152588E-1,5.390889587E0,8.373736725E0
1.977252000E0,-2.077679443E-1,5.372178497E0,8.453670502E0
1.997405000E0,-3.351530457E-1,5.332510986E0,8.325986023E0
2.017559000E0,-4.628375244E-1,5.254672852E0,8.101153564E0
2.037712000E0,-4.216731262E-1,5.161416779E0,7.898025970E0
2.057865000E0,-4.354444885E-1,5.134023743E0,7.916587372E0
2.078018000E0,-3.414399719E-1,5.052144012E0,8.100854187E0
2.098171000E0,-4.083508301E-1,5.003944244E0,8.006699982E0
2.118325000E0,-2.850073242E-1,5.041516113E0,7.910300446E0
2.138478000E0,-8.143066406E-2,5.222340088E0,7.869285736E0
2.158631000E0,3.577560425E-2,5.182672577E0,8.086633759E0
2.178785000E0,-3.742218018E-3,5.011428680E0,8.327782288E0
2.198938292E0,5.343887329E-2,4.907844086E0,8.487649841E0
2.219091292E0,6.167175293E-2,4.734055481E0,8.416996765E0
2.239244292E0,4.281097412E-2,4.658163300E0,8.454868011E0
2.259397292E0,9.580078125E-2,4.704866180E0,8.498427429E0
2.279551292E0,1.727407837E-1,4.929249573E0,8.435558167E0
2.299704292E0,3.751199341E-1,5.121000824E0,8.450527039E0
2.319857292E0,2.513273621E-1,5.105582886E0,8.493787079E0
2.340010292E0,-4.221221924E-2,5.104085999E0,8.522976379E0
2.360164292E0,-1.291813660E-1,5.053491211E0,8.569379883E0
2.380317292E0,-1.437011719E-1,4.946763153E0,8.558751984E0
2.400470292E0,-1.580712891E-1,4.941973114E0,8.563092957E0
2.420623292E0,-3.514691162E-1,4.881798248E0,8.421038361E0
2.440777292E0,-4.077520752E-1,4.898862762E0,8.375532990E0
2.460930292E0,-3.315605164E-1,4.936284943E0,8.407266998E0
2.481083292E0,-3.156935120E-1,4.947361908E0,8.475674744E0
2.501236292E0,-3.983216858E-1,4.982987823E0,8.508157196E0
2.521390292E0,-2.942880249E-1,4.927004242E0,8.476872253E0
2.541543292E0,-2.954855347E-1,4.862937469E0,8.466843109E0
2.561696292E0,-3.927832031E-1,4.769681396E0,8.479416962E0
2.581849292E0,-4.800517273E-1,4.702471161E0,8.584049377E0
2.602003292E0,-4.915777588E-1,4.603975983E0,8.688532104E0
2.622156292E0,-3.647914124E-1,4.686604156E0,8.713829498E0
2.642309292E0,-2.408491516E-1,4.858446808E0,8.594976654E0
2.662462292E0,-3.180885315E-1,4.901706848E0,8.478818207E0
2.682616292E0,-4.459226990E-1,4.836592255E0,8.403225403E0
2.702769292E0,-5.613327026E-1,4.654870148E0,8.512797546E0
2.722922292E0,-6.747967529E-1,4.561614075E0,8.716523895E0
2.743075292E0,-6.716532898E-1,4.542753296E0,8.711584167E0
2.763229292E0,-6.101312256E-1,4.614753571E0,8.680748291E0
2.783382292E0,-5.978567505E-1,4.652475128E0,8.646619263E0
2.803535292E0,-7.355703735E-1,4.575086060E0,8.679850159E0
2.823689292E0,-7.629634094E-1,4.505929871E0,8.771160278E0
2.843842292E0,-7.295828247E-1,4.520000610E0,8.804540863E0
2.863995292E0,-6.857240295E-1,4.559518433E0,8.738977203E0
2.884148292E0,-7.011419678E-1,4.563110962E0,8.664432220E0
2.904302292E0,-6.692582703E-1,4.576283569E0,8.800648956E0
2.924455292E0,-5.418731689E-1,4.507426758E0,8.828790436E0
2.944608292E0,-5.120851135E-1,4.493655396E0,8.750952301E0
2.964761292E0,-6.200106812E-1,4.477339325E0,8.682394867E0
2.984914292E0,-6.239025879E-1,4.436623993E0,8.654103699E0
3.005068292E0,-4.652325439E-1,4.485572205E0,8.717721405E0
3.025221292E0,-3.565585327E-1,4.530329132E0,8.717721405E0
3.045374292E0,-4.454736328E-1,4.571194153E0,8.682095490E0
3.065528292E0,-4.528083801E-1,4.610562286E0,8.727900238E0
3.085681292E0,-3.299139404E-1,4.641996918E0,8.636290741E0
3.105834292E0,-2.496807861E-1,4.663103027E0,8.529712372E0
3.125987292E0,-2.457888794E-1,4.700974274E0,8.530760193E0
3.146141292E0,-2.472857666E-1,4.698579254E0,8.566086731E0
3.166294292E0,-3.228785706E-1,4.656666412E0,8.500822449E0
3.186447167E0,-3.306623840E-1,4.643793182E0,8.522078247E0
3.206600167E0,-3.957769775E-1,4.632566528E0,8.696764984E0
3.226754167E0,-5.044509888E-1,4.639901276E0,8.738677826E0
3.246907167E0,-4.176315308E-1,4.627177734E0,8.717422028E0
3.267060167E0,-3.353027344E-1,4.657714233E0,8.747060394E0
3.287213167E0,-3.941304016E-1,4.628524933E0,8.835376740E0
3.307367167E0,-4.511618042E-1,4.504283295E0,8.829838257E0
3.327520167E0,-4.547543335E-1,4.453239441E0,8.601113892E0
3.347673167E0,-3.122506714E-1,4.535418549E0,8.537496185E0
3.367826167E0,-1.797761536E-1,4.612208862E0,8.697064362E0
3.387980167E0,-2.180964661E-1,4.587809601E0,8.857680359E0
3.408133167E0,-3.384461975E-1,4.534071350E0,8.819659424E0
3.428286167E0,-3.342549133E-1,4.622836761E0,8.782087555E0
3.448439167E0,-3.106040955E-1,4.613106995E0,8.721763000E0
3.468593167E0,-4.987628174E-1,4.490511932E0,8.751850433E0
3.488746167E0,-6.408174133E-1,4.424199829E0,8.853339386E0
3.508899167E0,-6.048921204E-1,4.472549286E0,8.804391174E0
3.529052167E0,-5.117857361E-1,4.587510223E0,8.710985413E0
3.549206167E0,-5.399272156E-1,4.593198395E0,8.680748291E0
3.569359167E0,-5.635780334E-1,4.454137573E0,8.634793854E0
3.589512167E0,-6.044430542E-1,4.434378662E0,8.665929108E0
3.609665167E0,-5.143304443E-1,4.490661621E0,8.854387207E0
3.629819167E0,-5.381309509E-1,4.431534576E0,8.728049927E0
3.649972167E0,-7.128176880E-1,4.390819244E0,8.505911865E0
3.670125167E0,-6.580316162E-1,4.377496948E0,8.547076263E0
3.690278167E0,-5.739065552E-1,4.373006287E0,8.695717163E0
3.710432167E0,-5.195695496E-1,4.389771423E0,8.715925140E0
3.730585167E0,-4.911286926E-1,4.443359985E0,8.651409302E0
3.750738167E0,-4.445755005E-1,4.469405823E0,8.587941284E0
3.770892167E0,-4.376898193E-1,4.493655396E0,8.651409302E0
3.791045167E0,-4.453239441E-1,4.529880066E0,8.850495300E0
3.811198167E0,-4.291575623E-1,4.574487305E0,8.944200439E0
3.831351167E0,-4.031117249E-1,4.482129364E0,8.836723938E0
3.851505167E0,-4.644841003E-1,4.406835938E0,8.829389191E0
3.871658167E0,-4.854405212E-1,4.405039673E0,8.949140167E0
3.891811167E0,-4.414320374E-1,4.402045898E0,8.888965302E0
3.911964167E0,-4.739144897E-1,4.392765198E0,8.772956543E0
3.932118167E0,-5.409750366E-1,4.329895935E0,8.816815338E0
3.952271167E0,-5.315446472E-1,4.311334534E0,8.912765808E0
3.972424167E0,-5.620811462E-1,4.393513641E0,8.807834015E0
3.992577167E0,-6.072871399E-1,4.482578430E0,8.657845917E0
4.012731167E0,-6.515950012E-1,4.442910919E0,8.604706421E0
4.032884167E0,-6.873706055E-1,4.347409515E0,8.585845642E0
4.053037167E0,-6.309379578E-1,4.266278229E0,8.603059845E0
4.073190167E0,-6.364764404E-1,4.272116089E0,8.756041718E0
4.093344167E0,-6.953041077E-1,4.273463287E0,8.769364014E0
4.113497167E0,-6.313870239E-1,4.329147491E0,8.614585876E0
4.133650167E0,-5.306465149E-1,4.423750763E0,8.605005798E0
4.153804167E0,-4.237687683E-1,4.513713684E0,8.757388916E0
4.173957167E0,-4.713697815E-1,4.471351776E0,8.772507477E0
4.194110875E0,-5.951623535E-1,4.365222473E0,8.724906464E0
4.214263875E0,-6.366261292E-1,4.282145233E0,8.818012848E0
4.234417875E0,-5.393284607E-1,4.314927063E0,8.968300323E0
4.254570875E0,-4.231700134E-1,4.356839905E0,9.091045074E0
4.274723875E0,-4.243675232E-1,4.367916870E0,8.951834564E0
4.294876875E0,-5.140310669E-1,4.409979401E0,8.768166504E0
4.315030875E0,-4.498146057E-1,4.454736328E0,8.690328369E0
4.335183875E0,-3.839515686E-1,4.474495239E0,8.753646698E0
4.355336875E0,-4.314028931E-1,4.440665588E0,8.829089813E0
4.375489875E0,-5.706134033E-1,4.369413757E0,8.903036041E0
4.395643875E0,-5.595364380E-1,4.288282471E0,8.786129150E0
4.415796875E0,-5.086422729E-1,4.310436401E0,8.699908447E0
4.435949875E0,-4.534071350E-1,4.344266052E0,8.784931641E0
4.456102875E0,-5.072950745E-1,4.286935272E0,8.821306000E0
4.476256875E0,-5.873785400E-1,4.285588074E0,8.705297241E0
4.496409875E0,-5.532495117E-1,4.266876984E0,8.645421753E0
4.516562875E0,-5.077441406E-1,4.325255585E0,8.703351288E0
4.536716875E0,-4.547543335E-1,4.389322357E0,8.755442963E0
4.556869875E0,-5.581892395E-1,4.333338776E0,8.764124908E0
4.577022875E0,-6.703060913E-1,4.247267761E0,8.753946075E0
4.597175875E0,-6.566844177E-1,4.240082703E0,8.755442963E0
4.617329875E0,-6.219566345E-1,4.306843872E0,8.795409851E0
4.637482875E0,-5.569917297E-1,4.360582123E0,8.847351837E0
4.657635875E0,-5.664221191E-1,4.347708893E0,8.877588959E0
4.677788875E0,-6.806346130E-1,4.291875000E0,8.837322693E0
4.697942875E0,-7.152127075E-1,4.205654297E0,8.733289032E0
4.718095875E0,-7.283853149E-1,4.180207214E0,8.615034943E0
4.738248875E0,-6.421646118E-1,4.186045074E0,8.667276306E0
4.758402875E0,-4.062551880E-1,4.330943756E0,8.906029816E0
4.778555875E0,-2.444416809E-1,4.463418274E0,9.012757874E0
4.798708875E0,-2.466870117E-1,4.491709442E0,8.930429077E0
4.818861875E0,-2.977308655E-1,4.384682007E0,8.936865692E0
4.839015875E0,-4.161346436E-1,4.264182587E0,8.964258728E0
4.859168875E0,-4.453239441E-1,4.327351227E0,8.901688843E0
4.879321875E0,-2.728825378E-1,4.465962982E0,8.722062378E0
4.899474875E0,-2.342628479E-1,4.524640961E0,8.696315918E0
4.919628875E0,-2.823129272E-1,4.462370453E0,8.723858643E0
4.939781875E0,-3.011737061E-1,4.420008545E0,8.773704987E0
4.959934875E0,-2.676434326E-1,4.383634186E0,8.737929382E0
4.980087875E0,-3.100053406E-1,4.341721344E0,8.768166504E0
5.000241875E0,-3.836521912E-1,4.321663055E0,8.728798370E0
5.020394875E0,-4.077520752E-1,4.319866791E0,8.669072571E0
5.040547875E0,-3.603007507E-1,4.370461578E0,8.763226776E0
5.060701875E0,-3.562591553E-1,4.357738037E0,8.896000671E0
5.080854875E0,-3.772155762E-1,4.309089203E0,8.933722229E0
5.101007875E0,-4.653822327E-1,4.269870758E0,8.770711212E0
5.121160875E0,-4.414320374E-1,4.333787842E0,8.772806854E0
5.141314875E0,-3.302133179E-1,4.399950256E0,8.864865417E0
5.161467875E0,-2.751278687E-1,4.400549011E0,8.840316467E0
5.181620875E0,-3.594026184E-1,4.399052124E0,8.778944092E0
5.201773167E0,-3.755690002E-1,4.363575897E0,8.867559814E0
5.221927167E0,-3.884422302E-1,4.310286713E0,8.835526428E0
5.242080167E0,-3.350033569E-1,4.350552979E0,8.728498993E0
5.262233167E0,-2.778222656E-1,4.419260101E0,8.732839966E0
5.282387167E0,-3.222798157E-1,4.452191620E0,8.800050201E0
5.302540167E0,-3.468287659E-1,4.410578156E0,8.809181213E0
5.322693167E0,-3.646417236E-1,4.320166168E0,8.781339111E0
5.342846167E0,-3.796105957E-1,4.342170410E0,8.759634247E0
5.363000167E0,-3.210823059E-1,4.317471771E0,8.717272339E0
5.383153167E0,-3.342549133E-1,4.380191345E0,8.778345337E0
5.403306167E0,-2.335144043E-1,4.457430725E0,8.918004913E0
5.423459167E0,-1.240919495E-1,4.461023254E0,8.827293549E0
5.443613167E0,-2.972817993E-1,4.443809052E0,8.616980896E0
5.463766167E0,-3.740721130E-1,4.369264069E0,8.677006073E0
5.483919167E0,-3.029699707E-1,4.302203522E0,8.834029541E0
5.504073167E0,-3.700305176E-1,4.341272278E0,8.867859192E0
5.524226167E0,-3.347039795E-1,4.327949982E0,8.846004639E0
5.544379167E0,-3.257226562E-1,4.430187378E0,8.846902771E0
5.564532167E0,-2.059716797E-1,4.507875824E0,8.845854950E0
5.584686167E0,-2.439926147E-1,4.446802826E0,8.721164246E0
5.604839167E0,-4.061054993E-1,4.372856598E0,8.752898254E0
5.624992167E0,-3.746708679E-1,4.331243134E0,8.879085846E0
5.645145167E0,-3.010240173E-1,4.365072784E0,8.870852966E0
5.665299167E0,-2.956352234E-1,4.392166443E0,8.751700745E0
5.685452167E0,-3.766168213E-1,4.350403290E0,8.652457123E0
5.705605167E0,-3.653901672E-1,4.388274536E0,8.713530121E0
5.725759167E0,-2.971321106E-1,4.373754730E0,8.782686310E0
5.745912167E0,-3.323089600E-1,4.392465820E0,8.765921173E0
5.766065167E0,-3.867956543E-1,4.404291229E0,8.734636230E0
5.786218167E0,-3.933819580E-1,4.372257843E0,8.706794128E0
5.806372167E0,-4.110452271E-1,4.287983093E0,8.737929382E0
5.826525167E0,-4.340972900E-1,4.324357452E0,8.890462189E0
5.846678167E0,-3.713777161E-1,4.368515625E0,8.950936432E0
5.866831167E0,-4.372407532E-1,4.373904419E0,8.814869385E0
5.886985167E0,-4.116439819E-1,4.326752472E0,8.627908173E0
5.907138167E0,-3.881428528E-1,4.361779633E0,8.699609070E0
5.927291167E0,-4.252656555E-1,4.377796326E0,8.813372498E0
5.947445167E0,-4.061054993E-1,4.340823212E0,8.877888336E0
5.967598167E0,-4.224215698E-1,4.312831421E0,8.828940125E0
5.987751167E0,-4.059558105E-1,4.320166168E0,8.735234985E0
6.007904167E0,-3.926335144E-1,4.388424225E0,8.661737823E0
6.028058167E0,-3.884422302E-1,4.401896210E0,8.734187164E0
6.048211167E0,-3.851490784E-1,4.390819244E0,8.797804871E0
6.068364167E0,-3.475772095E-1,4.364474030E0,8.838370514E0
6.088518167E0,-4.029620361E-1,4.347259827E0,8.847950592E0
6.108671167E0,-4.249662781E-1,4.309238892E0,8.759334869E0
6.128824167E0,-4.225712585E-1,4.310436401E0,8.776848450E0
6.148977167E0,-3.701802063E-1,4.319567413E0,8.873098297E0
6.169131167E0,-4.893324280E-1,4.337380371E0,8.824748840E0
6.189284625E0,-4.535568237E-1,4.331841888E0,8.727301483E0
6.209437625E0,-4.034111023E-1,4.351002045E0,8.769813080E0
6.229590625E0,-4.436773682E-1,4.374503174E0,8.815318451E0
6.249744625E0,-4.695735168E-1,4.360582123E0,8.801846466E0
6.269897625E0,-4.805007935E-1,4.299060059E0,8.752299500E0
6.290050625E0,-4.405339050E-1,4.299958191E0,8.760981445E0
6.310204625E0,-3.781137085E-1,4.381239166E0,8.866212616E0
6.330357625E0,-3.302133179E-1,4.379143524E0,8.855734406E0
6.350510625E0,-3.974235535E-1,4.363725586E0,8.718769226E0
6.370663625E0,-3.948788452E-1,4.350103912E0,8.648265839E0
6.390817625E0,-4.391867065E-1,4.302203522E0,8.793763275E0
6.410970625E0,-4.158352661E-1,4.292773132E0,8.869655457E0
6.431123625E0,-4.079017639E-1,4.339925079E0,8.785680084E0
6.451276625E0,-3.547622681E-1,4.339176636E0,8.661139069E0
6.471430625E0,-4.132905579E-1,4.330943756E0,8.800349579E0
6.491583625E0,-4.140390015E-1,4.316723328E0,8.890911255E0
6.511736625E0,-4.343966675E-1,4.300107880E0,8.791218567E0
6.531890625E0,-4.110452271E-1,4.351600800E0,8.813671875E0
6.552043625E0,-3.200344849E-1,4.351900177E0,8.933273163E0
6.572196625E0,-3.858975220E-1,4.334087219E0,8.939859467E0
6.592349625E0,-4.275109863E-1,4.303700409E0,8.863069153E0
6.612503625E0,-3.872447205E-1,4.349654846E0,8.728199615E0
6.632656625E0,-3.561094666E-1,4.391268311E0,8.753047943E0
6.652809625E0,-3.559597778E-1,4.393663330E0,8.834777985E0
6.672963625E0,-3.829037476E-1,4.337829437E0,8.833730164E0
6.693116625E0,-3.911366272E-1,4.318968658E0,8.820108490E0
6.713269625E0,-4.092489624E-1,4.288432159E0,8.815917206E0
6.733422625E0,-4.468208313E-1,4.268373871E0,8.821904755E0
6.753576625E0,-4.381388855E-1,4.234693909E0,8.789871368E0
6.773729625E0,-4.549040222E-1,4.296814728E0,8.683742065E0
6.793882625E0,-3.498225403E-1,4.381239166E0,8.711883545E0
6.814035625E0,-3.167413330E-1,4.431833954E0,8.838520203E0
6.834189625E0,-4.293072510E-1,4.368665314E0,8.892408142E0
6.854342625E0,-4.802014160E-1,4.272265778E0,8.808582458E0
6.874495625E0,-4.279600525E-1,4.314927063E0,8.822054443E0
6.894649625E0,-3.576063538E-1,4.361180878E0,8.852141876E0
6.914802625E0,-4.070036316E-1,4.314777374E0,8.851243744E0
6.934955625E0,-4.141886902E-1,4.281995544E0,8.805738373E0
6.955108625E0,-3.814068604E-1,4.321663055E0,8.754844208E0
6.975262625E0,-4.474195862E-1,4.288581848E0,8.774004364E0
6.995415625E0,-4.409829712E-1,4.271667023E0,8.834029541E0
7.015568625E0,-4.435276794E-1,4.300257568E0,8.899443512E0
7.035722625E0,-4.855902100E-1,4.286635895E0,8.830736389E0
7.055875625E0,-5.122348022E-1,4.243375854E0,8.732091522E0
7.076028625E0,-4.830455017E-1,4.252057800E0,8.765771484E0
7.096181625E0,-4.788542175E-1,4.287534027E0,8.777896271E0
7.116335625E0,-4.701722717E-1,4.321812744E0,8.835077362E0
7.136488625E0,-4.487667847E-1,4.258344727E0,8.805588684E0
7.156641625E0,-5.179229736E-1,4.267475739E0,8.809031525E0
7.176795625E0,-5.053491211E-1,4.263733521E0,8.813073120E0
7.196948875E0,-4.351451111E-1,4.317920837E0,8.923693085E0
7.217101875E0,-3.674858093E-1,4.289330292E0,8.873397675E0
7.237254875E0,-4.348457336E-1,4.259392548E0,8.802594910E0
7.257408875E0,-4.608915710E-1,4.313879242E0,8.829089813E0
7.277561875E0,-3.600013733E-1,4.362827454E0,8.815318451E0
7.297714875E0,-3.815565491E-1,4.373305664E0,8.769214325E0
7.317868875E0,-3.733236694E-1,4.371060333E0,8.842561798E0
7.338021875E0,-3.318598938E-1,4.329297180E0,8.820258179E0
7.358174875E0,-3.549119568E-1,4.275558929E0,8.855285339E0
7.378327875E0,-4.384382629E-1,4.240232391E0,8.898096313E0
7.398481875E0,-4.620890808E-1,4.217928772E0,8.793613586E0
7.418634875E0,-4.011657715E-1,4.284839630E0,8.718619537E0
7.438787875E0,-4.079017639E-1,4.380640411E0,8.813372498E0
7.458940875E0,-4.096980286E-1,4.345014496E0,8.885073395E0
7.479094875E0,-4.441264343E-1,4.267924805E0,8.832382965E0
7.499247875E0,-4.727169800E-1,4.239783325E0,8.762029266E0
7.519400875E0,-4.507127380E-1,4.231101379E0,8.727301483E0
7.539554875E0,-4.516108704E-1,4.278552704E0,8.831634521E0
7.559707875E0,-4.358935547E-1,4.280049591E0,8.915909271E0
7.579860875E0,-4.135899353E-1,4.248165894E0,8.856333160E0
7.600013875E0,-4.273612976E-1,4.296515350E0,8.844208374E0
7.620167875E0,-4.721182251E-1,4.273014221E0,8.811127167E0
7.640320875E0,-4.673281860E-1,4.256698151E0,8.791667633E0
7.660473875E0,-4.688250732E-1,4.230352936E0,8.872798920E0
7.680627875E0,-4.623884583E-1,4.287534027E0,8.905281372E0
7.700780875E0,-4.529580688E-1,4.292024689E0,8.897497559E0
7.720933875E0,-4.821473694E-1,4.256548462E0,8.777297516E0
7.741086875E0,-4.601431274E-1,4.205205231E0,8.804840240E0
7.761240875E0,-5.224136353E-1,4.157454529E0,8.896150360E0
7.781393875E0,-5.192701721E-1,4.167333984E0,8.792715454E0
7.801546875E0,-4.489164734E-1,4.247567139E0,8.708590393E0
7.821700875E0,-3.791615295E-1,4.270170135E0,8.866961060E0
7.841853875E0,-4.017645264E-1,4.206851807E0,8.940907288E0
7.862006875E0,-4.917274475E-1,4.162993011E0,8.821006622E0
7.882159875E0,-4.385879517E-1,4.232149200E0,8.676557007E0
7.902313875E0,-3.379971313E-1,4.348008270E0,8.765172729E0
7.922466875E0,-3.255729675E-1,4.327650604E0,8.965605927E0
7.942619875E0,-3.918850708E-1,4.324806519E0,8.955427094E0
7.962773875E0,-3.680845642E-1,4.253704376E0,8.891809387E0
7.982926875E0,-3.897894287E-1,4.258943481E0,8.874445496E0
8.003079875E0,-3.484753418E-1,4.255051575E0,8.894354095E0
8.023232875E0,-4.391867065E-1,4.188290405E0,8.884175262E0
8.043386875E0,-4.754113770E-1,4.189338226E0,8.814270630E0
8.063539875E0,-4.117936707E-1,4.274361420E0,8.820856934E0
8.083692875E0,-3.601510620E-1,4.316873016E0,8.846453705E0
8.103846875E0,-3.785627747E-1,4.274810486E0,8.815318451E0
8.123999875E0,-4.683760071E-1,4.185446320E0,8.791967010E0
8.144152875E0,-4.968168640E-1,4.159250793E0,8.859326935E0
8.164305875E0,-5.135820007E-1,4.128714294E0,8.862320709E0
8.184459875E0,-5.074447632E-1,4.150269470E0,8.841513977E0
8.204612667E0,-4.388873291E-1,4.206552429E0,8.847052460E0
8.224765667E0,-4.339476013E-1,4.248764648E0,8.885672150E0
8.244919667E0,-4.894821167E-1,4.223916321E0,8.858877869E0
