"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.654932000E0,-9.071136475E-2,5.979166260E0,7.728578339E0
4.675085000E0,-7.708969116E-2,6.004313965E0,7.870782623E0
4.695238000E0,-1.619631958E-1,5.933660889E0,7.913743286E0
4.715392000E0,-1.683998108E-1,5.897585907E0,7.787406006E0
4.735545000E0,-6.810836792E-2,5.951773224E0,7.786358185E0
4.755698000E0,-8.786727905E-2,5.970634003E0,7.807613983E0
4.775851000E0,-1.528321838E-1,5.875431976E0,7.937094727E0
4.796004000E0,-2.089654541E-1,5.826184387E0,8.031697998E0
4.816158000E0,-2.930905151E-1,5.644462280E0,7.879763947E0
4.836311000E0,-3.719764709E-1,5.619314575E0,7.778125305E0
4.856464000E0,-1.814227295E-1,5.783223724E0,7.876470795E0
4.876617000E0,6.795867920E-2,6.029761047E0,7.950716400E0
4.896770000E0,-1.321751404E-1,6.074068909E0,7.790549469E0
4.916924000E0,-2.662962341E-1,5.929768982E0,7.718848572E0
4.937077000E0,-1.712438965E-1,5.970634003E0,7.796387329E0
4.957230000E0,8.981323242E-4,6.170917511E0,7.885751495E0
4.977383000E0,1.444496155E-1,6.264173584E0,7.859855347E0
4.997536000E0,-4.879852295E-2,6.199208679E0,7.709118805E0
5.017690000E0,-1.868115234E-1,6.051615601E0,7.751181335E0
5.037843000E0,-1.990859985E-1,5.890400848E0,7.754025421E0
5.057996000E0,-1.408570862E-1,5.908513184E0,7.631130981E0
5.078149000E0,-2.131567383E-1,5.982459412E0,7.626790009E0
5.098303000E0,-8.173004150E-2,5.941594391E0,7.730973358E0
5.118456000E0,3.502716064E-2,5.998476105E0,7.797285461E0
5.138609000E0,-4.505630493E-2,5.972879333E0,7.742349701E0
5.158762000E0,-2.490820312E-1,5.848038940E0,7.702382813E0
5.178915000E0,-2.381547546E-1,5.793552246E0,7.670948181E0
5.199069000E0,-6.436614990E-2,5.935906219E0,7.719447327E0
5.219222000E0,6.885681152E-2,6.134543152E0,7.843389587E0
5.239375000E0,8.247848511E-2,6.117029572E0,7.841293945E0
5.259528000E0,-1.375639343E-1,6.003415833E0,7.769293671E0
5.279681000E0,-1.860630798E-1,5.909111938E0,7.745343475E0
5.299835000E0,-5.852828979E-2,5.998326416E0,7.788453827E0
5.319988000E0,5.553451538E-2,6.114335175E0,7.729925537E0
5.340141000E0,5.239105225E-2,6.136339417E0,7.708969116E0
5.360294000E0,-1.101708984E-1,6.023923187E0,7.851622467E0
5.380447000E0,-2.227368164E-1,5.879772949E0,8.004155273E0
5.400601375E0,-1.252894592E-1,5.894592133E0,7.962841187E0
5.420754375E0,-7.604187012E-2,5.910758514E0,7.795339508E0
5.440907375E0,8.981323242E-3,5.997577972E0,7.747139740E0
5.461060375E0,2.694396973E-2,6.008056183E0,7.710166626E0
5.481213375E0,-3.607498169E-2,5.964945831E0,7.738607483E0
5.501367375E0,-1.237925720E-1,5.908812561E0,7.764803009E0
5.521520375E0,-2.013313293E-1,5.866600342E0,7.790399780E0
5.541673375E0,-1.252894592E-1,5.930068359E0,7.848329315E0
5.561826375E0,9.131011963E-2,6.068530426E0,7.916587372E0
5.581980375E0,7.679031372E-2,6.113736420E0,7.801327057E0
5.602133375E0,-2.918930054E-2,6.039790192E0,7.715405731E0
5.622286375E0,-8.846603394E-2,5.942043457E0,7.826025696E0
5.642439375E0,-1.856140137E-2,5.976771240E0,7.940088501E0
5.662592375E0,3.487747192E-2,6.061045990E0,7.816146240E0
5.682746375E0,-4.790039063E-2,6.050567780E0,7.725883942E0
5.702899375E0,-1.285826111E-1,5.950875092E0,7.772736511E0
5.723052375E0,-8.352630615E-2,5.950126648E0,7.820786591E0
5.743205375E0,-1.109193420E-1,5.942193146E0,7.630981293E0
5.763358375E0,-1.299298096E-1,5.964347076E0,7.562124481E0
5.783512375E0,-4.460723877E-2,6.029461670E0,7.709118805E0
5.803665375E0,-4.056564331E-2,6.000871124E0,7.735763397E0
5.823818375E0,-1.508862305E-1,5.949976959E0,7.735314331E0
5.843971375E0,-1.203497314E-1,5.883066101E0,7.819738770E0
5.864124375E0,-9.924362183E-2,5.902375946E0,7.905660095E0
5.884278375E0,-1.121168518E-1,5.937702484E0,7.868237915E0
5.904431375E0,-8.726852417E-2,5.945186920E0,7.634723511E0
5.924584375E0,-8.217910767E-2,5.990093536E0,7.576644287E0
5.944737375E0,-1.142124939E-1,5.955216064E0,7.720644836E0
5.964890375E0,-1.360670471E-1,5.915249176E0,7.908204803E0
5.985044375E0,-1.269360352E-1,5.915698242E0,7.964787140E0
6.005197375E0,-1.170565796E-1,5.913153534E0,7.900121613E0
6.025350375E0,-7.319778442E-2,5.948929138E0,7.839946747E0
6.045503375E0,-2.888992310E-2,5.981860657E0,7.776927795E0
6.065657375E0,-6.137237549E-3,6.030359802E0,7.740553436E0
6.085810375E0,-8.322692871E-2,5.979016571E0,7.769892426E0
6.105963375E0,-1.582209778E-1,5.897885284E0,7.804021454E0
6.126116375E0,-4.655319214E-2,5.961203613E0,7.834408264E0
6.146269375E0,6.182144165E-2,6.101911011E0,7.829618225E0
6.166423375E0,4.026626587E-2,6.093079376E0,7.818541260E0
6.186576375E0,-7.963439941E-2,5.970334625E0,7.797884216E0
6.206729375E0,1.616638184E-2,5.948779449E0,7.804021454E0
6.226882375E0,5.628295898E-2,6.078110504E0,7.926915894E0
6.247035375E0,9.849517822E-2,6.071374512E0,7.922425232E0
6.267189375E0,3.876937866E-2,6.002817078E0,7.826774139E0
6.287342375E0,-1.167572021E-1,5.900429993E0,7.821684723E0
6.307495375E0,-1.670526123E-1,5.889951782E0,7.920179901E0
6.327648375E0,-1.288819885E-1,5.922733612E0,7.962691498E0
6.347801375E0,-7.798782349E-2,6.010900269E0,7.923023987E0
6.367955375E0,-4.580474854E-2,6.044729919E0,7.882158966E0
6.388108750E0,-2.318678284E-1,5.887107697E0,7.786807251E0
6.408261750E0,-3.888912964E-1,5.758525085E0,7.861501923E0
6.428414750E0,-4.013154602E-1,5.774392090E0,7.941884766E0
6.448567750E0,-2.532733154E-1,5.907764740E0,7.959098969E0
6.468721750E0,-3.697311401E-2,6.059399414E0,7.838749237E0
6.488874750E0,-6.735992432E-2,6.056106262E0,7.702831879E0
6.509027750E0,-2.130070496E-1,5.890101471E0,7.647297363E0
6.529180750E0,-3.550616455E-1,5.771398315E0,7.649093628E0
6.549334750E0,-2.793191528E-1,5.824238434E0,7.642207947E0
6.569487750E0,-8.472381592E-2,6.015540619E0,7.789501648E0
6.589640750E0,-6.840774536E-2,6.066135406E0,7.894882507E0
6.609793750E0,-1.850152588E-1,5.937852173E0,7.864196320E0
6.629946750E0,-2.041754150E-1,5.883664856E0,7.716453552E0
6.650100750E0,-1.139131165E-1,5.968538361E0,7.755522308E0
6.670253750E0,2.065704346E-2,6.061794434E0,7.763306122E0
6.690406750E0,2.874023438E-2,6.116281128E0,7.786358185E0
6.710559750E0,-1.582209778E-1,6.022126923E0,7.785310364E0
6.730712750E0,-2.044747925E-1,5.970184937E0,7.797734528E0
6.750866750E0,-5.059478760E-2,6.037095795E0,7.852221222E0
6.771019750E0,3.742218018E-2,6.151757355E0,7.760312347E0
6.791172750E0,-1.836680603E-1,6.071823578E0,7.597451019E0
6.811325750E0,-3.357518005E-1,5.920039215E0,7.621401215E0
6.831478750E0,-1.630110168E-1,5.900280304E0,7.689060516E0
6.851632750E0,-1.498384094E-1,6.010451202E0,7.727979584E0
6.871785750E0,-1.866618347E-1,5.994733887E0,7.650590515E0
6.891938750E0,-1.817221069E-1,5.967939606E0,7.647896118E0
6.912091750E0,-1.580712891E-1,5.978866882E0,7.726033630E0
6.932244750E0,-2.134561157E-1,5.944438477E0,7.616012421E0
6.952398750E0,-2.046244812E-1,5.999972992E0,7.632478180E0
6.972551750E0,-1.529818726E-1,6.017037506E0,7.767946472E0
6.992704750E0,-1.754351807E-1,5.981561279E0,7.857310638E0
7.012857750E0,-2.035766602E-1,5.955216064E0,7.777077484E0
7.033011750E0,-1.133143616E-1,5.996380463E0,7.681426392E0
7.053164750E0,4.340972900E-3,6.074667664E0,7.739505615E0
7.073317750E0,1.254391479E-1,6.117927704E0,8.028105469E0
7.093470750E0,1.493893433E-1,6.236481171E0,8.131390686E0
7.113623750E0,5.882766724E-2,6.303841095E0,7.793842621E0
7.133777750E0,8.053253174E-2,6.249653778E0,7.619006195E0
7.153930750E0,-4.954696655E-2,6.123316498E0,7.765401764E0
7.174083750E0,-1.990859985E-1,5.996530151E0,7.898924103E0
7.194236750E0,-1.751358032E-1,5.912554779E0,7.811954956E0
7.214389750E0,-2.119592285E-1,5.930966492E0,7.679630127E0
7.234543750E0,-2.209405518E-1,5.983207855E0,7.720495148E0
7.254696750E0,-2.320175171E-1,5.923781433E0,7.637417908E0
7.274849750E0,-3.378474426E-1,5.830525360E0,7.488777008E0
7.295002750E0,-3.867956543E-1,5.780978394E0,7.461683350E0
7.315155750E0,-2.956352234E-1,5.963448944E0,7.633376312E0
7.335309750E0,-9.729766846E-2,6.120921478E0,7.792794800E0
7.355462750E0,-1.294807434E-1,6.083349609E0,7.723788300E0
7.375615750E0,-2.748284912E-1,6.000122681E0,7.650141449E0
7.395768125E0,-1.911524963E-1,6.036796417E0,7.699089661E0
7.415922125E0,-1.613644409E-1,6.113287354E0,7.757168884E0
7.436075125E0,-1.718426514E-1,6.123316498E0,7.734865265E0
7.456228125E0,-1.742376709E-1,6.077362061E0,7.742798767E0
7.476381125E0,-2.981799316E-1,6.013894043E0,7.737859039E0
7.496534125E0,-3.683839417E-1,5.940247192E0,7.759414215E0
7.516688125E0,-2.537223816E-1,6.026767273E0,7.754624176E0
7.536841125E0,-1.854643250E-1,6.124663696E0,7.635322266E0
7.556994125E0,-2.951861572E-1,6.122418365E0,7.618706818E0
7.577147125E0,-3.899391174E-1,6.003415833E0,7.666008453E0
7.597300125E0,-3.646417236E-1,5.956263885E0,7.721692657E0
7.617454125E0,-3.644920349E-1,5.912255402E0,7.708819427E0
7.637607125E0,-2.121089172E-1,6.046226807E0,7.801327057E0
7.657760125E0,-1.372645569E-1,6.168223114E0,7.816595306E0
7.677913125E0,-2.321672058E-1,6.063590698E0,7.659122772E0
7.698066125E0,-3.465293884E-1,5.960754547E0,7.582033081E0
7.718220125E0,-3.502716064E-1,5.948031006E0,7.715106354E0
7.738373125E0,-2.573149109E-1,5.997727661E0,7.833809509E0
7.758526125E0,-2.704875183E-1,6.049220581E0,7.819738770E0
7.778679125E0,-2.921923828E-1,6.049669647E0,7.737110596E0
7.798832125E0,-2.116598511E-1,6.064638519E0,7.789651337E0
7.818986125E0,-1.585203552E-1,6.049519958E0,7.796686707E0
7.839139125E0,-2.179467773E-1,6.073919220E0,7.727829895E0
7.859292125E0,-2.492317200E-1,6.083648987E0,7.697742462E0
7.879445125E0,-2.389031982E-1,6.042484589E0,7.680677948E0
7.899599125E0,-2.249821472E-1,6.042334900E0,7.793992310E0
7.919752125E0,-2.293231201E-1,6.048322449E0,7.805218964E0
7.939905125E0,-2.222877502E-1,6.046376495E0,7.676187286E0
7.960058125E0,-2.415975952E-1,6.063291321E0,7.656578064E0
7.980211125E0,-2.005828857E-1,6.043682098E0,7.733368378E0
8.000365125E0,-1.908531189E-1,6.081253967E0,7.791447601E0
8.020518125E0,-2.165995789E-1,6.124514008E0,7.819738770E0
8.040671125E0,-2.067201233E-1,6.038442993E0,7.762857056E0
8.060824125E0,-2.517764282E-1,6.050567780E0,7.708819427E0
8.080977125E0,-1.558259583E-1,6.113287354E0,7.727530518E0
8.101131125E0,-2.420466614E-1,6.076463928E0,7.612569580E0
8.121284125E0,-2.947370911E-1,6.036497040E0,7.629334717E0
8.141437125E0,-2.294728088E-1,6.054609375E0,7.733218689E0
8.161590125E0,-2.718347168E-1,6.025270386E0,7.743247833E0
8.181743125E0,-2.616558838E-1,6.030808868E0,7.749983826E0
8.201897125E0,-2.489323425E-1,6.026617584E0,7.733817444E0
8.222050125E0,-2.495310974E-1,6.014492798E0,7.724536743E0
8.242203125E0,-2.941383362E-1,6.014193420E0,7.675588531E0
