"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.481597250E0,-1.007405090E-1,4.303850098E0,8.437953186E0
2.501749250E0,-3.546125793E-1,4.456831970E0,8.312813416E0
2.521902250E0,-4.763095093E-1,4.456831970E0,8.417296143E0
2.542054250E0,-4.564009094E-1,4.585713959E0,8.567284241E0
2.562206250E0,-2.820135498E-1,4.780758362E0,8.554261322E0
2.582358250E0,-1.781295776E-1,4.828958130E0,8.339907074E0
2.602511250E0,-3.448828125E-1,4.846022644E0,8.159681854E0
2.622663250E0,-6.104306030E-1,4.830005951E0,8.234825592E0
2.642816250E0,-5.192701721E-1,4.767585754E0,8.366401978E0
2.662969250E0,-1.128652954E-1,4.789589996E0,8.592282257E0
2.683121250E0,2.055226135E-1,4.748275909E0,8.595725098E0
2.703273250E0,2.665956116E-1,4.683610382E0,8.678502960E0
2.723426250E0,1.281335449E-1,4.614753571E0,8.613238678E0
2.743578250E0,-1.242416382E-2,4.611610107E0,8.306526489E0
2.763730250E0,-2.240840149E-1,4.676575012E0,8.085735626E0
2.783882250E0,-5.307962036E-1,4.942272491E0,8.245303802E0
2.804035250E0,-5.704637146E-1,5.122198334E0,8.563092957E0
2.824187250E0,-5.351371765E-1,5.088368683E0,8.848399658E0
2.844339250E0,-3.326083374E-1,5.056934052E0,9.123377838E0
2.864492250E0,-2.294728088E-1,4.764442291E0,9.260193329E0
2.884644250E0,-5.026547241E-1,4.308939514E0,9.235345001E0
2.904796250E0,-9.187893677E-1,4.193828888E0,9.281149750E0
2.924949250E0,-9.303153992E-1,4.229604492E0,9.289831696E0
2.945101250E0,-6.638694763E-1,4.353397064E0,9.175619202E0
2.965253250E0,-6.800358582E-1,4.586612091E0,9.010811920E0
2.985406250E0,-6.694079590E-1,4.723128204E0,8.671617279E0
3.005558250E0,-9.027726746E-1,4.608616333E0,8.341254272E0
3.025710250E0,-1.182540894E0,4.418661346E0,8.263116760E0
3.045862250E0,-1.228794708E0,4.388723602E0,8.317603455E0
3.066015250E0,-1.061143341E0,4.453987885E0,8.343349915E0
3.086167250E0,-7.394622803E-1,4.559668121E0,8.153245239E0
3.106319250E0,-7.213499451E-1,4.603676605E0,7.994425507E0
3.126472250E0,-7.252418518E-1,4.631668396E0,7.969876556E0
3.146624250E0,-7.897576904E-1,4.716541901E0,8.097561035E0
3.166776250E0,-8.873547363E-1,4.789889374E0,8.191116486E0
3.186929250E0,-1.008602600E0,4.739593964E0,8.128097534E0
3.207081250E0,-9.888436890E-1,4.688699799E0,8.177195435E0
3.227233250E0,-8.893006897E-1,4.731510773E0,8.354127502E0
3.247385250E0,-6.497987366E-1,4.735552368E0,8.316106567E0
3.267538250E0,-7.373666382E-1,4.660708008E0,8.446036377E0
3.287690250E0,-8.782237244E-1,4.569846954E0,8.868158569E0
3.307842250E0,-7.933502197E-1,4.527335358E0,9.172176361E0
3.327995250E0,-7.182064819E-1,4.508923645E0,9.141190796E0
3.348147250E0,-8.400531006E-1,4.488865356E0,8.924591217E0
3.368299250E0,-8.431965637E-1,4.488416290E0,8.860075378E0
3.388452250E0,-6.358776855E-1,4.596042480E0,9.004225616E0
3.408604250E0,-4.357438660E-1,4.702171783E0,9.262738037E0
3.428756250E0,-5.372328186E-1,4.681365051E0,9.199868774E0
3.448909250E0,-7.855664063E-1,4.627626801E0,8.884324951E0
3.469061250E0,-8.593629456E-1,4.659809875E0,8.700656891E0
3.489213250E0,-7.926017761E-1,4.752916260E0,8.609945526E0
3.509365250E0,-5.993536377E-1,4.837490387E0,8.492589569E0
3.529518250E0,-4.655319214E-1,4.953050079E0,8.382867737E0
3.549670250E0,-6.478527832E-1,4.975952454E0,8.280480652E0
3.569822250E0,-7.759863281E-1,4.846471710E0,8.510103149E0
3.589975250E0,-6.038442993E-1,4.766537933E0,8.703201599E0
3.610127250E0,-5.403762817E-1,4.770729218E0,8.643775177E0
3.630279250E0,-5.749543762E-1,4.752317505E0,8.456514587E0
3.650431750E0,-5.264552307E-1,4.810845795E0,8.519383850E0
3.670583750E0,-3.570075989E-1,4.979245605E0,8.604706421E0
3.690735750E0,-4.246669006E-1,5.078638916E0,8.487350464E0
3.710888750E0,-4.025129700E-1,5.043162689E0,8.343649292E0
3.731040750E0,-5.653742981E-1,4.915328522E0,8.495583344E0
3.751192750E0,-6.396199036E-1,4.844226379E0,8.598868561E0
3.771344750E0,-5.098397827E-1,4.878954163E0,8.478818207E0
3.791497750E0,-4.222718811E-1,5.079836426E0,8.337961121E0
3.811649750E0,-3.938310242E-1,5.253475342E0,8.327183533E0
3.831801750E0,-4.781057739E-1,5.249733124E0,8.322094116E0
3.851954750E0,-6.839277649E-1,5.126539307E0,8.256680145E0
3.872106750E0,-7.152127075E-1,5.092110901E0,8.274193726E0
3.892258750E0,-7.228468323E-1,5.114564209E0,8.137078857E0
3.912411750E0,-7.707472229E-1,5.151537323E0,8.004903717E0
3.932563750E0,-8.288264465E-1,5.156327362E0,7.936945038E0
3.952715750E0,-7.699987793E-1,5.187462616E0,7.948471069E0
3.972868750E0,-7.104226685E-1,5.228177948E0,7.939190369E0
3.993020750E0,-7.006929016E-1,5.202730865E0,7.883206787E0
4.013172750E0,-7.444020081E-1,5.130880280E0,7.989485779E0
4.033325750E0,-6.447093201E-1,5.128934326E0,8.282576294E0
4.053477750E0,-5.827381897E-1,5.111570435E0,8.341403961E0
4.073629750E0,-5.993536377E-1,5.141657867E0,8.212821350E0
4.093781750E0,-5.984555054E-1,5.191504211E0,8.309669952E0
4.113934750E0,-4.932243347E-1,5.222938843E0,8.577612762E0
4.134086750E0,-3.706292725E-1,5.288352814E0,8.720864868E0
4.154238750E0,-4.035607910E-1,5.317242737E0,8.468489685E0
4.174391750E0,-4.682263184E-1,5.284909973E0,8.293353882E0
4.194543750E0,-4.375401306E-1,5.259462891E0,8.519533539E0
4.214695750E0,-4.504133606E-1,5.197940826E0,8.687035217E0
4.234848750E0,-4.191284180E-1,5.173691254E0,8.523425446E0
4.255000750E0,-3.730242920E-1,5.166955261E0,8.487500153E0
4.275152750E0,-3.155438232E-1,5.184618530E0,8.597521362E0
4.295305750E0,-4.414320374E-1,5.121599579E0,8.552315369E0
4.315457750E0,-4.405339050E-1,5.096900940E0,8.414901123E0
4.335609750E0,-4.173321533E-1,5.134173431E0,8.305927734E0
4.355762750E0,-4.596940613E-1,5.184917908E0,8.175698547E0
4.375914750E0,-4.584965515E-1,5.166356506E0,8.211773529E0
4.396066750E0,-4.785548401E-1,5.211263123E0,8.337362366E0
4.416219750E0,-5.165757751E-1,5.205275574E0,8.316106567E0
4.436371750E0,-4.561015320E-1,5.178780670E0,8.259524231E0
4.456523750E0,-4.703219604E-1,5.235213318E0,8.282127228E0
4.476675750E0,-4.855902100E-1,5.254074097E0,8.215665436E0
4.496828750E0,-5.492079163E-1,5.244643707E0,8.118966522E0
4.516980750E0,-6.117778015E-1,5.247637482E0,7.891888733E0
4.537132750E0,-5.875282288E-1,5.265450439E0,7.896978149E0
4.557285750E0,-5.285508728E-1,5.262756042E0,8.089777222E0
4.577437750E0,-4.828958130E-1,5.200934601E0,8.241711273E0
4.597589750E0,-4.894821167E-1,5.213658142E0,8.321195984E0
4.617742750E0,-5.780978394E-1,5.218448181E0,8.337062988E0
4.637894750E0,-4.956193542E-1,5.232967987E0,8.444539490E0
4.658046375E0,-4.340972900E-1,5.257666626E0,8.449628906E0
4.678199375E0,-3.579057312E-1,5.305716705E0,8.332422638E0
4.698351375E0,-3.676354980E-1,5.328319702E0,8.396190033E0
4.718503375E0,-4.391867065E-1,5.234165497E0,8.456215210E0
4.738656375E0,-4.869374084E-1,5.153034210E0,8.484207001E0
4.758808375E0,-4.658312988E-1,5.216951294E0,8.442892914E0
4.778960375E0,-4.378395081E-1,5.282964020E0,8.168962555E0
4.799113375E0,-3.890409851E-1,5.367687836E0,8.111781464E0
4.819265375E0,-3.851490784E-1,5.403613129E0,8.275391235E0
4.839417375E0,-4.581971741E-1,5.282215576E0,8.400381317E0
4.859570375E0,-6.444099426E-1,5.196893005E0,8.306376801E0
4.879722375E0,-7.002438354E-1,5.177433472E0,8.126151581E0
4.899874375E0,-5.194198608E-1,5.222340088E0,8.125702515E0
4.920027375E0,-3.727249146E-1,5.287604370E0,8.274343414E0
4.940179375E0,-4.439767456E-1,5.272485809E0,8.265960846E0
4.960331375E0,-5.393284607E-1,5.215304718E0,8.157885590E0
4.980484375E0,-6.089337158E-1,5.152884521E0,8.106093292E0
5.000636375E0,-5.405259705E-1,5.175038452E0,8.233777771E0
5.020788375E0,-4.215234375E-1,5.262456665E0,8.371042328E0
5.040941375E0,-4.017645264E-1,5.310207367E0,8.311765594E0
5.061093375E0,-4.499642944E-1,5.294340363E0,8.348439331E0
5.081245375E0,-4.882846069E-1,5.248685303E0,8.440048828E0
5.101397375E0,-4.281097412E-1,5.272934875E0,8.517138519E0
5.121550375E0,-4.263134766E-1,5.262306976E0,8.464597778E0
5.141702375E0,-5.080435181E-1,5.244494019E0,8.349786530E0
5.161854375E0,-4.595443726E-1,5.217849426E0,8.274642792E0
5.182007375E0,-5.358856201E-1,5.196743317E0,8.301586761E0
5.202159375E0,-6.465055847E-1,5.185366974E0,8.222850494E0
5.222311375E0,-6.632707214E-1,5.142256622E0,8.129444733E0
5.242464375E0,-6.153703308E-1,5.175637207E0,8.207432556E0
5.262616375E0,-6.409671021E-1,5.233716431E0,8.167615356E0
5.282768375E0,-6.806346130E-1,5.272934875E0,8.098608856E0
5.302921375E0,-6.402186584E-1,5.258864136E0,8.177943878E0
5.323073375E0,-6.508465576E-1,5.217100983E0,8.318800964E0
5.343225375E0,-6.418652344E-1,5.149890747E0,8.341254272E0
5.363378375E0,-6.182144165E-1,5.090913391E0,8.318651276E0
5.383530375E0,-5.287005615E-1,5.015769653E0,8.264314270E0
5.403682375E0,-4.637356567E-1,5.036576385E0,8.314909058E0
5.423835375E0,-4.806504822E-1,5.000950470E0,8.308322754E0
5.443987375E0,-4.578977966E-1,4.987478485E0,8.415499878E0
5.464139375E0,-3.781137085E-1,5.015021210E0,8.518785095E0
5.484292375E0,-5.041516113E-1,4.997507629E0,8.334817657E0
5.504444375E0,-5.948629761E-1,4.965025177E0,8.091124420E0
5.524596375E0,-5.677693176E-1,5.057083740E0,8.119864655E0
5.544749375E0,-5.288502502E-1,5.144052887E0,8.264913025E0
5.564901375E0,-5.417234802E-1,5.136418762E0,8.411907349E0
5.585053375E0,-5.605842590E-1,5.188660126E0,8.516839142E0
5.605206375E0,-4.665797424E-1,5.233267365E0,8.705746307E0
5.625358375E0,-4.031117249E-1,5.231471100E0,8.836574249E0
5.645510292E0,-4.370910645E-1,5.234913940E0,8.719667358E0
5.665663292E0,-4.957690430E-1,5.253175964E0,8.575966187E0
5.685815292E0,-4.725672913E-1,5.244344330E0,8.494834900E0
5.705967292E0,-3.465293884E-1,5.194497986E0,8.457562408E0
5.726120292E0,-2.868035889E-1,5.157973938E0,8.400680695E0
5.746272292E0,-3.927832031E-1,5.093458099E0,8.342451782E0
5.766424292E0,-5.448669434E-1,4.996759186E0,8.218808899E0
5.786577292E0,-6.111790466E-1,4.989274750E0,8.178392944E0
5.806729292E0,-6.081852722E-1,5.000501404E0,8.145012360E0
5.826881292E0,-5.384303284E-1,5.058281250E0,8.125552826E0
5.847034292E0,-4.802014160E-1,5.124293976E0,8.162975006E0
5.867186292E0,-4.523593140E-1,5.135969696E0,8.245004425E0
5.887338292E0,-4.846920776E-1,5.125790863E0,8.340206451E0
5.907491292E0,-5.453160095E-1,5.113965454E0,8.378526764E0
5.927643292E0,-5.559439087E-1,5.131628723E0,8.363857269E0
5.947795292E0,-4.927752686E-1,5.142406311E0,8.357570343E0
5.967948292E0,-5.081932068E-1,5.149741058E0,8.514444122E0
5.988100292E0,-5.307962036E-1,5.135969696E0,8.548273773E0
6.008252292E0,-5.059478760E-1,5.087620239E0,8.372838593E0
6.028405292E0,-4.935237122E-1,5.096002808E0,8.366851044E0
6.048557292E0,-5.131329346E-1,5.070256348E0,8.464897156E0
6.068709292E0,-5.257067871E-1,5.035528564E0,8.349187775E0
6.088862292E0,-5.134323120E-1,5.046306152E0,8.195457458E0
6.109014292E0,-4.748126221E-1,5.086422729E0,8.189619598E0
6.129166292E0,-4.333488464E-1,5.120851135E0,8.336464233E0
6.149319292E0,-4.070036316E-1,5.093607788E0,8.404422913E0
6.169471292E0,-3.737727356E-1,5.122497711E0,8.461604004E0
6.189623292E0,-3.971241760E-1,5.138065338E0,8.517288208E0
6.209776292E0,-4.933740234E-1,5.081782379E0,8.525670776E0
6.229928292E0,-5.041516113E-1,5.090015259E0,8.523724823E0
6.250080292E0,-4.819976807E-1,5.108876038E0,8.481213226E0
6.270233292E0,-4.417314148E-1,5.108576660E0,8.471633148E0
6.290385292E0,-3.881428528E-1,5.130730591E0,8.424630890E0
6.310537292E0,-4.463717651E-1,5.115462341E0,8.357270966E0
6.330690292E0,-4.644841003E-1,5.077441406E0,8.321794739E0
6.350842292E0,-4.134402466E-1,5.093308411E0,8.465346222E0
6.370994292E0,-3.754193115E-1,5.081932068E0,8.694669342E0
6.391147292E0,-2.824626160E-1,5.151387634E0,8.807983704E0
6.411299292E0,-3.104544067E-1,5.218897247E0,8.745713196E0
6.431451292E0,-4.143383789E-1,5.150639191E0,8.607400818E0
6.451604292E0,-4.556524658E-1,5.108576660E0,8.779842224E0
6.471756292E0,-3.882925415E-1,5.124144287E0,9.198671265E0
6.491908292E0,-4.242178345E-1,5.179978180E0,9.556876373E0
6.512061292E0,9.624984741E-2,4.569846954E0,9.699380035E0
6.532213292E0,-5.623805237E-1,4.547393646E0,9.436826019E0
6.552366292E0,-1.600172424E-1,3.256029053E0,8.970395966E0
6.572518292E0,-1.050216064E0,3.378324738E0,8.270750885E0
6.592670292E0,-1.434916077E0,4.184548187E0,7.773185577E0
6.612823292E0,-1.219064941E0,4.423301697E0,7.151678009E0
6.632975292E0,-6.219566345E-1,4.437222748E0,7.163353729E0
6.653127542E0,-3.588038635E-1,4.623435516E0,7.756121063E0
6.673280542E0,-5.261558533E-1,4.651277618E0,7.757318573E0
6.693432542E0,-6.324348450E-1,4.813091125E0,7.691754913E0
6.713584542E0,-8.358618164E-1,5.011129303E0,8.356073456E0
6.733737542E0,-7.849676514E-1,4.966971130E0,9.123377838E0
6.753889542E0,-5.776487732E-1,4.961282959E0,9.337283020E0
6.774041542E0,-4.809498596E-1,5.043911133E0,9.241332550E0
6.794194542E0,-4.414320374E-1,5.022206268E0,9.295370178E0
6.814346542E0,-5.867797852E-1,4.912334747E0,9.245374146E0
6.834498542E0,-8.575666809E-1,4.671186218E0,8.740025024E0
6.854651542E0,-1.044827271E0,4.520000610E0,8.432265015E0
6.874803542E0,-1.013991394E0,4.579127655E0,8.469088440E0
6.894955542E0,-8.657995605E-1,4.692591705E0,8.276588745E0
6.915108542E0,-7.897576904E-1,4.775219879E0,8.114625549E0
6.935260542E0,-9.059161377E-1,4.859494629E0,8.097411346E0
6.955412542E0,-1.066083069E0,4.731510773E0,8.030201111E0
6.975565542E0,-1.091530151E0,4.626279602E0,8.154742126E0
6.995717542E0,-1.144220581E0,4.598886566E0,8.330776062E0
7.015869542E0,-1.207239532E0,4.553979950E0,8.511600037E0
7.036022542E0,-1.150657196E0,4.512216797E0,8.673114166E0
7.056174542E0,-1.018781433E0,4.545747070E0,8.725355530E0
7.076326542E0,-9.009764099E-1,4.593497772E0,8.697064362E0
7.096479542E0,-8.035290527E-1,4.601880341E0,8.767717438E0
7.116631542E0,-8.231382751E-1,4.564458160E0,8.905730438E0
7.136784542E0,-7.979905701E-1,4.484225006E0,8.974437561E0
7.156936542E0,-6.758445740E-1,4.428241425E0,8.977281647E0
7.177088542E0,-5.751040649E-1,4.532873840E0,9.053473206E0
7.197241542E0,-5.189707947E-1,4.533322906E0,9.116043091E0
7.217393542E0,-4.810995483E-1,4.520449677E0,9.067543945E0
7.237545542E0,-4.987628174E-1,4.580175476E0,8.819210358E0
7.257698542E0,-5.049000549E-1,4.694387970E0,8.618777161E0
7.277850542E0,-4.680766296E-1,4.694088593E0,8.620573425E0
7.298002542E0,-5.516029358E-1,4.669689331E0,8.446036377E0
7.318155542E0,-5.622308350E-1,4.668491821E0,8.384364624E0
7.338307542E0,-4.243675232E-1,4.800816650E0,8.445886688E0
7.358459542E0,-3.020718384E-1,4.850363617E0,8.410410461E0
7.378612542E0,-3.963757324E-1,4.826563110E0,8.275840302E0
7.398764542E0,-5.212161255E-1,4.826862488E0,8.249195709E0
7.418916542E0,-5.345384216E-1,4.797673187E0,8.276289368E0
7.439069542E0,-4.520599365E-1,4.795876923E0,8.436755676E0
7.459221542E0,-4.143383789E-1,4.790188751E0,8.562793579E0
7.479373542E0,-5.366340637E-1,4.746180267E0,8.684490509E0
7.499526542E0,-7.063810730E-1,4.650529175E0,8.653654633E0
7.519678542E0,-7.214996338E-1,4.584516449E0,8.577762451E0
7.539831542E0,-5.803431702E-1,4.633464661E0,8.525072021E0
7.559983542E0,-5.161267090E-1,4.665348358E0,8.536298676E0
7.580135542E0,-5.758525085E-1,4.677772522E0,8.672665100E0
7.600288542E0,-6.089337158E-1,4.633015594E0,8.801247711E0
7.620440542E0,-5.361849976E-1,4.580624542E0,8.670270081E0
7.640592542E0,-4.812492371E-1,4.631518707E0,8.576265564E0
7.660746042E0,-4.785548401E-1,4.717889099E0,8.621022491E0
7.680898042E0,-4.674778748E-1,4.715793457E0,8.718320160E0
7.701050042E0,-5.483097839E-1,4.682712250E0,8.599317627E0
7.721203042E0,-5.641767883E-1,4.697830811E0,8.448880463E0
7.741355042E0,-4.873864746E-1,4.789440308E0,8.492290192E0
7.761507042E0,-4.445755005E-1,4.837490387E0,8.433612213E0
7.781660042E0,-4.808001709E-1,4.787344666E0,8.427025909E0
7.801812042E0,-5.291496277E-1,4.757406921E0,8.614885254E0
7.821964042E0,-4.047583008E-1,4.736600189E0,8.687633972E0
7.842117042E0,-3.885919189E-1,4.741240540E0,8.601862335E0
7.862269042E0,-3.718267822E-1,4.772974548E0,8.614585876E0
7.882422042E0,-2.761756897E-1,4.778063965E0,8.683891754E0
7.902574042E0,-2.332150269E-1,4.796924744E0,8.657845917E0
7.922726042E0,-2.613565063E-1,4.784949646E0,8.600066071E0
7.942879042E0,-2.677931213E-1,4.738396454E0,8.660690002E0
7.963031042E0,-3.128494263E-1,4.708608398E0,8.729696503E0
7.983183042E0,-4.052073669E-1,4.708159332E0,8.614436188E0
8.003336042E0,-4.441264343E-1,4.698130188E0,8.526568909E0
8.023488042E0,-4.778063965E-1,4.715643768E0,8.575367432E0
8.043640042E0,-4.653822327E-1,4.676724701E0,8.646170197E0
8.063793042E0,-4.372407532E-1,4.700974274E0,8.647816772E0
8.083945042E0,-4.625381470E-1,4.732408905E0,8.576564941E0
8.104097042E0,-4.071533203E-1,4.721781006E0,8.528365173E0
8.124250042E0,-3.977229309E-1,4.751269684E0,8.644523621E0
8.144402042E0,-3.812571716E-1,4.747677155E0,8.651109924E0
8.164555042E0,-4.260140991E-1,4.777614899E0,8.647816772E0
8.184707042E0,-5.034031677E-1,4.779111786E0,8.640182648E0
8.204859042E0,-5.089416504E-1,4.752766571E0,8.695866852E0
8.225012042E0,-3.429368591E-1,4.817881165E0,8.743318176E0
8.245164042E0,-2.712359619E-1,4.938829651E0,8.656947784E0
8.265316042E0,-1.703457642E-1,4.947361908E0,8.627608795E0
