"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.295838333E-1,-7.595205688E-1,5.922883301E0,7.870034180E0
9.497378333E-1,-6.602769470E-1,5.919590149E0,7.884404297E0
9.698908334E-1,-6.155200195E-1,6.007457428E0,7.376660156E0
9.900448334E-1,-6.893165588E-1,6.158942413E0,7.159611511E0
1.010197833E0,-4.996609497E-1,6.207890625E0,7.441175995E0
1.030351833E0,-4.442761230E-1,6.093977509E0,7.587721252E0
1.050505833E0,-6.545887756E-1,5.908213806E0,7.764503632E0
1.070658833E0,-7.276368713E-1,5.941594391E0,7.846233673E0
1.090812834E0,-6.045927429E-1,6.097570038E0,7.707023163E0
1.110965834E0,-5.938151550E-1,6.205495605E0,7.459887085E0
1.131119833E0,-7.277865601E-1,6.160888367E0,7.449408875E0
1.151273833E0,-7.981402588E-1,6.009852448E0,7.786358185E0
1.171426833E0,-8.710386658E-1,5.870941315E0,8.090076599E0
1.191580833E0,-9.259744263E-1,5.861959991E0,7.926017761E0
1.211733833E0,-8.297245789E-1,5.943540344E0,7.742798767E0
1.231887833E0,-6.348298645E-1,6.176006927E0,7.618557129E0
1.252041833E0,-5.370831299E-1,6.271358643E0,7.673343201E0
1.272194833E0,-5.728587341E-1,6.164181519E0,7.813302155E0
1.292348834E0,-7.113208008E-1,6.017187195E0,7.809559937E0
1.312501834E0,-7.327262878E-1,6.030659180E0,7.770790558E0
1.332655833E0,-4.394860840E-1,6.203699341E0,7.958350525E0
1.352808833E0,-2.264790344E-1,6.228248291E0,7.902965698E0
1.372962833E0,-3.264710999E-1,6.070326691E0,7.718848572E0
1.393116833E0,-6.459068298E-1,5.954617310E0,7.716154175E0
1.413269833E0,-6.984475708E-1,5.962101746E0,8.255183258E0
1.433423833E0,-3.186872864E-1,6.034551086E0,8.550968170E0
1.453576833E0,-2.061213684E-1,6.044280853E0,8.301287384E0
1.473730834E0,-4.665797424E-1,6.067781982E0,7.830815735E0
1.493884834E0,-7.376660156E-1,6.056106262E0,7.572752380E0
1.514037833E0,-7.444020081E-1,6.047873383E0,7.645800476E0
1.534191833E0,-6.331832886E-1,6.111491089E0,7.879314880E0
1.554344833E0,-4.909790039E-1,6.151308289E0,8.067024536E0
1.574498833E0,-4.872367859E-1,6.044430542E0,7.877069550E0
1.594652833E0,-5.930667114E-1,5.950126648E0,7.539820862E0
1.614805750E0,-5.059478760E-1,5.979765015E0,7.367379456E0
1.634959750E0,-2.972817993E-1,6.138584747E0,7.231462097E0
1.655112750E0,-1.704954529E-1,6.295458527E0,7.148983612E0
1.675266750E0,6.137237549E-2,6.337371368E0,7.072941742E0
1.695420750E0,5.897735596E-2,6.290219421E0,7.136709137E0
1.715573750E0,-4.670288086E-2,6.069877625E0,7.402556305E0
1.735727750E0,-1.454974365E-1,5.895041199E0,7.477700043E0
1.755880750E0,-1.812730408E-1,5.967041473E0,7.386090546E0
1.776034750E0,-1.992356873E-1,6.108347626E0,7.402705994E0
1.796187750E0,-8.637039185E-2,6.182593231E0,7.578590240E0
1.816341750E0,-8.397537231E-2,6.183042297E0,7.469916229E0
1.836495750E0,-2.302212524E-1,6.153254242E0,7.222181396E0
1.856648750E0,-4.218228149E-1,6.030659180E0,7.219337311E0
1.876802750E0,-6.231541443E-1,6.006559296E0,7.225175171E0
1.896955750E0,-7.349716187E-1,6.078559570E0,7.262747040E0
1.917109750E0,-6.024971008E-1,6.126010895E0,7.483986969E0
1.937263750E0,-2.847079468E-1,6.107000427E0,7.720345459E0
1.957416750E0,-3.682342529E-2,6.285579071E0,7.892188110E0
1.977570750E0,1.248403931E-1,6.351442108E0,8.187074890E0
1.997723750E0,1.950444031E-1,6.388415222E0,8.061336365E0
2.017877750E0,1.836680603E-1,6.501579895E0,7.742050323E0
2.038031750E0,3.197351074E-1,6.685846710E0,7.314988403E0
2.058184750E0,3.689826965E-1,6.799909515E0,7.042554932E0
2.078338750E0,3.731739807E-1,6.743776245E0,7.153474274E0
2.098491750E0,2.261796570E-1,6.550977173E0,7.345375214E0
2.118645750E0,1.032852173E-1,6.559659119E0,7.675438843E0
2.138798750E0,2.191442871E-1,6.601422272E0,7.996820526E0
2.158952750E0,2.498304749E-1,6.453529816E0,7.772736511E0
2.179106750E0,-6.885681152E-2,6.377937012E0,7.540569305E0
2.199259750E0,-1.366658020E-1,6.447542267E0,7.399412842E0
2.219413750E0,3.981719971E-2,6.441405029E0,7.372169495E0
2.239566750E0,5.508544922E-2,6.319109344E0,7.439828796E0
2.259720750E0,-1.781295776E-2,6.404132538E0,7.478448486E0
2.279874750E0,6.661148071E-2,6.606960754E0,7.434440002E0
2.300027750E0,1.080752563E-1,6.625671844E0,7.238048401E0
2.320181750E0,-5.284011841E-2,6.565946045E0,7.054380341E0
2.340334750E0,-1.546284485E-1,6.452032928E0,7.140002289E0
2.360488750E0,-2.824626160E-1,6.310128021E0,7.187603302E0
2.380642750E0,-5.936654663E-1,6.197412415E0,7.294930115E0
2.400795750E0,-6.602769470E-1,6.101162567E0,7.352859650E0
2.420949750E0,-4.224215698E-1,6.003715210E0,7.377408600E0
2.441102750E0,-3.764671326E-1,6.108197937E0,7.184759216E0
2.461256750E0,-2.377056885E-1,6.224655762E0,7.197482758E0
2.481409750E0,-5.493576050E-2,6.250252533E0,7.341632996E0
2.501563750E0,5.613327026E-2,6.374194794E0,7.436535645E0
2.521717750E0,1.914518738E-1,6.399492188E0,7.334447937E0
2.541870750E0,1.866618347E-1,6.464756470E0,7.385641479E0
2.562024750E0,6.706054688E-2,6.521488495E0,7.632029114E0
2.582177750E0,-3.966751099E-2,6.343957672E0,7.688012695E0
2.602331750E0,-2.576142883E-1,6.219416656E0,7.639663239E0
2.622485750E0,-3.534150696E-1,6.313720551E0,7.485334167E0
2.642638750E0,-3.068618774E-1,6.332431641E0,7.389683075E0
2.662792750E0,-3.478765869E-1,6.317163391E0,7.361092529E0
2.682945750E0,-5.068460083E-1,6.238876190E0,7.343578949E0
2.703099750E0,-6.402186584E-1,6.173462219E0,7.344926147E0
2.723253750E0,-5.786965942E-1,6.144422607E0,7.399562531E0
2.743406750E0,-4.745132446E-1,6.251450043E0,7.679630127E0
2.763560750E0,-2.670446777E-1,6.339616699E0,7.749684448E0
2.783713750E0,-1.856140137E-1,6.367907867E0,7.567213898E0
2.803867750E0,-5.478607178E-2,6.406377869E0,7.488327942E0
2.824021750E0,9.250762939E-2,6.387816467E0,7.514673157E0
2.844174750E0,9.430389404E-3,6.330335999E0,7.431296539E0
2.864328750E0,-2.249821472E-1,6.148763580E0,7.511679382E0
2.884481750E0,-2.218386841E-1,5.997577972E0,7.794291687E0
2.904635750E0,-1.460961914E-1,6.026767273E0,7.949369202E0
2.924788750E0,-1.844165039E-1,6.119274902E0,7.798033905E0
2.944942750E0,-3.124003601E-1,6.228697357E0,7.567363586E0
2.965096750E0,-3.697311401E-1,6.229894867E0,7.397317200E0
2.985249750E0,-4.257147217E-1,6.163283386E0,7.528743896E0
3.005403750E0,-3.682342529E-1,6.133195953E0,7.905660095E0
3.025556750E0,-3.031196594E-1,6.024072876E0,7.886649628E0
3.045710750E0,-4.363426208E-1,5.928721161E0,7.763006744E0
3.065864750E0,-4.752616882E-1,6.006559296E0,7.811954956E0
3.086017750E0,-3.814068604E-1,6.052364044E0,7.820487213E0
3.106171750E0,-2.981799316E-1,6.040239258E0,7.742948456E0
3.126324750E0,-2.655477905E-1,6.024372253E0,7.694449310E0
3.146478750E0,-2.466870117E-1,5.981860657E0,7.698790283E0
3.166632750E0,-2.127076721E-1,6.034850464E0,7.801776123E0
3.186785750E0,-1.335223389E-1,6.006409607E0,7.804620209E0
3.206939750E0,-2.155517578E-1,5.959107971E0,7.661667480E0
3.227092750E0,-2.598596191E-1,5.999374237E0,7.679330750E0
3.247246750E0,-1.969903564E-1,6.021228790E0,7.837851105E0
3.267399750E0,-1.347198486E-1,6.076314240E0,7.845634918E0
3.287553750E0,-2.086660767E-1,6.045178986E0,7.749385071E0
3.307707750E0,-2.769241333E-1,6.028713226E0,7.669451294E0
3.327860750E0,-2.309696960E-1,6.053860931E0,7.686515808E0
3.348014750E0,-1.600172424E-1,6.084547119E0,7.795788574E0
3.368167750E0,-5.643264771E-2,6.162534943E0,7.857909393E0
3.388321750E0,-1.290316772E-1,6.089337158E0,7.825277252E0
3.408475750E0,-3.194357300E-1,5.959856415E0,7.715256042E0
3.428628750E0,-4.287084961E-1,5.968987427E0,7.659871216E0
3.448782750E0,-2.993774414E-1,6.003864899E0,7.675139465E0
3.468935750E0,-1.763333130E-1,6.042484589E0,7.829618225E0
3.489089750E0,-1.922003174E-1,6.045178986E0,7.926466827E0
3.509242750E0,-2.972817993E-1,5.999523926E0,7.894283752E0
3.529396750E0,-2.960842896E-1,5.949378204E0,7.842940521E0
3.549550750E0,-1.751358032E-1,6.013894043E0,7.873626709E0
3.569703750E0,-1.504371643E-1,6.035748596E0,7.807164917E0
3.589857750E0,-2.914439392E-1,5.976322174E0,7.680677948E0
3.610010750E0,-3.555107117E-1,5.895789642E0,7.826624451E0
3.630164750E0,-2.758763123E-1,5.881419525E0,8.001460876E0
3.650318750E0,-3.290158081E-1,5.909710693E0,7.926766205E0
3.670471750E0,-3.519181824E-1,5.981411591E0,7.691904602E0
3.690625750E0,-2.938389587E-1,6.016588440E0,7.513176270E0
3.710778750E0,-2.341131592E-1,6.069129181E0,7.587122498E0
3.730932750E0,-3.109034729E-1,6.052513733E0,7.745193787E0
3.751086750E0,-3.992198181E-1,5.938750305E0,7.810458069E0
3.771239750E0,-4.637356567E-1,5.863007812E0,7.794141998E0
3.791393750E0,-4.375401306E-1,5.806575165E0,7.674241333E0
3.811546750E0,-4.345463562E-1,5.844446411E0,7.606881409E0
3.831700750E0,-4.501139832E-1,5.943091278E0,7.763306122E0
3.851854750E0,-3.775149536E-1,5.921985168E0,7.872429199E0
3.872007750E0,-3.564088440E-1,5.852080536E0,7.846982117E0
3.892161750E0,-3.376977539E-1,5.849984894E0,7.845335541E0
3.912314750E0,-3.772155762E-1,5.901777191E0,7.827971649E0
3.932468750E0,-4.439767456E-1,5.880671082E0,7.795938263E0
3.952621750E0,-4.023632813E-1,5.886059875E0,7.698790283E0
3.972775750E0,-3.478765869E-1,5.874234467E0,7.669151917E0
3.992929750E0,-3.388952637E-1,5.964945831E0,7.722740479E0
4.013082750E0,-3.112028503E-1,5.991740112E0,7.763156433E0
4.033236750E0,-2.975811768E-1,5.963598633E0,7.703879700E0
4.053389750E0,-3.007246399E-1,5.961353302E0,7.637417908E0
4.073543750E0,-2.098635864E-1,5.915249176E0,7.629185028E0
4.093697750E0,-1.239422607E-1,5.870492249E0,7.797884216E0
4.113850750E0,-1.273851013E-1,5.846242676E0,8.007747803E0
4.134004750E0,-1.260379028E-1,5.852080536E0,8.118068390E0
4.154157750E0,-1.284329224E-1,5.882617035E0,8.125103760E0
4.174311750E0,-2.300715637E-1,5.887556763E0,8.003257141E0
4.194464750E0,-3.159928894E-1,5.853278046E0,8.054001617E0
4.214618750E0,-2.662962341E-1,5.868995361E0,8.125253448E0
4.234772750E0,-2.480342102E-1,5.915099487E0,8.044122162E0
4.254925750E0,-2.630030823E-1,5.907764740E0,7.920778656E0
4.275079750E0,-2.757266235E-1,5.900879059E0,7.864645386E0
4.295232750E0,-1.920506287E-1,5.918093262E0,7.819589081E0
4.315386750E0,-2.348616028E-1,5.911057892E0,7.710016937E0
4.335540750E0,-2.730322266E-1,5.847140808E0,7.596253510E0
4.355693750E0,-3.233276367E-1,5.806126099E0,7.520361328E0
4.375847750E0,-2.468367004E-1,5.786217499E0,7.659571838E0
4.396000750E0,-1.013392639E-1,5.744903412E0,8.054600372E0
4.416154750E0,-2.694396973E-3,5.742059326E0,8.379724274E0
4.436308750E0,-5.688171387E-3,5.753136292E0,8.379724274E0
4.456461750E0,-1.248403931E-1,5.796096954E0,8.112679596E0
4.476615750E0,-2.579136658E-1,5.869594116E0,7.848628693E0
4.496768750E0,-1.929487610E-1,5.958808594E0,7.699089661E0
4.516922750E0,-7.200027466E-2,6.011499023E0,7.787406006E0
4.537075750E0,8.532257080E-3,6.046376495E0,7.905660095E0
4.557229750E0,-5.493576050E-2,5.969586182E0,7.893086243E0
4.577383750E0,-2.016307068E-1,5.822741547E0,7.830516357E0
4.597536750E0,-2.853067017E-1,5.726641388E0,7.788902893E0
4.617690458E0,-2.173480225E-1,5.710325317E0,7.778424683E0
4.637843458E0,-1.806742859E-1,5.760471039E0,7.808063049E0
4.657997458E0,-1.207987976E-1,5.809868317E0,7.908504181E0
4.678151459E0,-1.215472412E-1,5.822891235E0,7.912545776E0
4.698304459E0,-1.809736633E-1,5.684878235E0,7.867938538E0
4.718458458E0,-3.014730835E-1,5.611530762E0,7.813002777E0
4.738611458E0,-3.647914124E-1,5.676944733E0,7.796237640E0
4.758765458E0,-2.453398132E-1,5.743855591E0,7.856562195E0
4.778918458E0,-1.550775146E-1,5.793402557E0,7.889493713E0
4.799072458E0,-1.995350647E-1,5.835764465E0,7.859406281E0
4.819226458E0,-2.210902405E-1,5.817652130E0,7.875273285E0
4.839379458E0,-1.181044006E-1,5.787564697E0,7.950566711E0
4.859533458E0,-9.565109253E-2,5.755830688E0,8.042325897E0
4.879686459E0,-7.753875732E-2,5.837860107E0,8.065377960E0
4.899840459E0,3.382965088E-2,5.938750305E0,8.030350800E0
4.919994458E0,7.514373779E-2,6.019282837E0,7.965535583E0
4.940147458E0,1.209484863E-1,6.038442993E0,8.070317688E0
4.960301458E0,4.640350342E-3,5.908363495E0,8.112080841E0
4.980454458E0,-1.793270874E-1,5.761668549E0,8.140072632E0
5.000608458E0,-3.411405945E-1,5.655239868E0,8.046217804E0
5.020762458E0,-2.962339783E-1,5.633085938E0,7.947722626E0
5.040915458E0,-8.217910767E-2,5.787864075E0,7.874824219E0
5.061069458E0,1.107696533E-2,5.969735870E0,7.742200012E0
5.081222459E0,-7.214996338E-2,6.009852448E0,7.697293396E0
5.101376459E0,-1.670526123E-1,5.832171936E0,7.744894409E0
5.121529458E0,-2.842588806E-1,5.700745239E0,7.768994293E0
5.141683458E0,-2.878514099E-1,5.651198273E0,7.835605774E0
5.161837458E0,-3.221301270E-1,5.658083954E0,7.878865814E0
5.181990458E0,-2.854563904E-1,5.725892944E0,7.956853638E0
5.202144458E0,-2.317181396E-1,5.828280029E0,7.969128113E0
5.222297458E0,-2.406994629E-1,5.848787384E0,7.862998810E0
5.242451458E0,-3.487747192E-1,5.836213531E0,7.748486938E0
5.262605458E0,-4.843927002E-1,5.839057617E0,7.667505341E0
5.282758459E0,-4.629872131E-1,5.828429718E0,7.615263977E0
5.302912459E0,-3.552113342E-1,5.779780884E0,7.730973358E0
5.323065458E0,-3.472778320E-1,5.649851074E0,7.978408813E0
5.343219458E0,-3.778143311E-1,5.445376282E0,8.142168274E0
5.363373458E0,-2.381547546E-1,5.495072937E0,8.378227386E0
5.383526458E0,2.993774414E-2,5.763315125E0,8.282127228E0
5.403680458E0,1.240919495E-1,5.958359528E0,8.031997375E0
5.423833458E0,5.343887329E-2,6.015989685E0,7.929310913E0
5.443987458E0,-7.768844604E-2,5.883215790E0,7.836204529E0
5.464140458E0,-1.923500061E-1,5.772595825E0,7.794740753E0
5.484294459E0,-2.567161560E-1,5.785169678E0,7.919880524E0
5.504448458E0,-1.664538574E-1,5.851481781E0,8.065827026E0
5.524601458E0,-1.555265808E-1,5.838458862E0,7.987689514E0
5.544755458E0,-2.142045593E-1,5.755231934E0,7.844437408E0
5.564908458E0,-2.929408264E-1,5.679489441E0,7.774981842E0
5.585062458E0,-2.230361938E-1,5.746250610E0,7.815996552E0
5.605216458E0,2.424957275E-2,5.879174194E0,7.993976440E0
5.625370000E0,8.202941895E-2,5.930367737E0,8.086035004E0
5.645524000E0,-4.745132446E-2,5.836363220E0,8.057145081E0
5.665677000E0,-2.447410583E-1,5.738167419E0,7.884853363E0
5.685831000E0,-2.528242493E-1,5.749094696E0,7.792046356E0
5.705984000E0,-7.050338745E-2,5.836662598E0,7.779921570E0
5.726138000E0,5.987548828E-2,5.942043457E0,7.854915619E0
5.746292000E0,1.303788757E-1,5.985752563E0,7.957003326E0
5.766445000E0,9.610015869E-2,5.933960266E0,7.986192627E0
5.786599000E0,4.146377563E-2,5.822591858E0,8.043822784E0
5.806752000E0,-5.014572144E-2,5.680237885E0,8.066725159E0
5.826906000E0,-1.616638184E-1,5.622757416E0,7.962242432E0
5.847060000E0,-2.691403198E-1,5.586383057E0,7.656877441E0
5.867213000E0,-2.885998535E-1,5.608237610E0,7.520061951E0
5.887367000E0,-2.182461548E-1,5.633235626E0,7.526049500E0
5.907520000E0,-1.767823792E-1,5.636229401E0,7.616760864E0
5.927674000E0,-2.065704346E-1,5.726641388E0,7.815996552E0
5.947827000E0,-1.314266968E-1,5.789660339E0,7.973768463E0
5.967981000E0,-1.745370483E-1,5.774541779E0,8.027656403E0
5.988135000E0,-2.911445618E-1,5.733527069E0,8.034242706E0
6.008288000E0,-3.210823059E-1,5.658682709E0,7.996820526E0
6.028442000E0,-3.052153015E-1,5.638474731E0,7.903414764E0
6.048595000E0,-2.665956116E-1,5.767057343E0,7.840695190E0
6.068749000E0,-1.938468933E-1,5.842051392E0,7.849227448E0
6.088903000E0,-2.493814087E-1,5.819448395E0,7.849377136E0
6.109056000E0,-4.114942932E-1,5.771098938E0,7.862400055E0
6.129210000E0,-3.534150696E-1,5.833968201E0,7.927664337E0
6.149363000E0,-4.834945679E-2,5.974525909E0,8.092172241E0
6.169517000E0,1.716929626E-1,6.007008362E0,8.162525940E0
6.189671000E0,-5.343887329E-2,5.901178436E0,8.097261658E0
6.209824000E0,-2.583627319E-1,5.816604309E0,8.018675079E0
6.229978000E0,-2.282752991E-1,5.763015747E0,7.915389862E0
6.250131000E0,-1.761836243E-1,5.776936798E0,7.960296478E0
6.270285000E0,-1.601669312E-1,5.838907928E0,8.033643951E0
6.290438000E0,-1.276844788E-1,5.804629211E0,8.001460876E0
6.310592000E0,-6.077362061E-2,5.793851624E0,8.007598114E0
6.330746000E0,-1.197509766E-1,5.758824463E0,7.943681030E0
6.350899000E0,-1.564247131E-1,5.698948975E0,7.802374878E0
6.371053000E0,-2.025288391E-1,5.716612244E0,7.749684448E0
6.391206000E0,-1.657054138E-1,5.860463104E0,7.646698608E0
6.411360000E0,-3.876937866E-2,5.878126373E0,7.616760864E0
6.431514000E0,-1.366658020E-1,5.785918121E0,7.838449860E0
6.451667000E0,-2.327659607E-1,5.676944733E0,8.070766754E0
6.471821000E0,-2.312690735E-1,5.630241852E0,8.141569519E0
6.491974000E0,-1.631607056E-1,5.676046600E0,8.009244690E0
6.512128000E0,-1.115180969E-1,5.727240143E0,7.857011261E0
6.532282000E0,-1.799258423E-1,5.739065552E0,7.805368652E0
6.552435000E0,-2.222877502E-1,5.829776917E0,7.771539001E0
6.572589000E0,-9.999206543E-2,5.914949799E0,7.786058807E0
6.592742000E0,-2.080673218E-2,5.945037231E0,7.866291962E0
6.612896000E0,-7.649093628E-2,5.861810303E0,7.979456635E0
6.633049000E0,-1.661544800E-1,5.818550262E0,8.021519165E0
6.653203000E0,-1.193019104E-1,5.777685242E0,8.057145081E0
6.673357000E0,-4.326004028E-2,5.778882751E0,8.113577728E0
6.693510000E0,-3.248245239E-2,5.760171661E0,8.138126678E0
6.713664000E0,-1.326242065E-1,5.766458588E0,8.130791931E0
6.733817000E0,-1.968406677E-1,5.754932556E0,8.026309204E0
6.753971000E0,-2.779719543E-1,5.645510101E0,7.967631226E0
6.774125000E0,-2.942880249E-1,5.634133759E0,7.970026245E0
6.794278000E0,-1.796264648E-1,5.727389832E0,7.932753754E0
6.814432000E0,-8.951385498E-2,5.787265320E0,7.952213287E0
6.834585000E0,-1.956431580E-1,5.702092438E0,7.915389862E0
6.854739000E0,-3.183879089E-1,5.607938232E0,7.954009552E0
6.874892000E0,-2.824626160E-1,5.640869751E0,7.929759979E0
6.895046000E0,-1.314266968E-1,5.714067535E0,7.843090210E0
6.915200000E0,-1.115180969E-1,5.746699677E0,7.815098419E0
6.935353000E0,-1.995350647E-1,5.710774384E0,7.913743286E0
6.955507000E0,-2.034269714E-1,5.654940491E0,7.986492004E0
6.975660000E0,-1.646575928E-1,5.653892670E0,8.008645935E0
6.995814000E0,-1.920506287E-1,5.696553955E0,7.970625000E0
7.015968000E0,-1.908531189E-1,5.711822205E0,8.005801849E0
7.036121000E0,-1.853146362E-1,5.751040649E0,8.102500763E0
7.056275000E0,-9.535171509E-2,5.734874268E0,8.250243530E0
7.076428000E0,-1.200503540E-1,5.721102905E0,8.303981781E0
7.096582000E0,-2.016307068E-1,5.728886719E0,8.200097809E0
7.116736000E0,-2.746788025E-1,5.741909637E0,7.948920135E0
7.136889000E0,-2.137554932E-1,5.734425201E0,7.870932312E0
7.157043000E0,-2.222877502E-1,5.669011230E0,7.892337799E0
7.177196000E0,-3.305126953E-1,5.571863251E0,7.898475037E0
7.197350000E0,-2.945874023E-1,5.596112823E0,7.910001068E0
7.217503000E0,-2.504292297E-1,5.569767609E0,8.032296753E0
7.237657000E0,-3.068618774E-1,5.529501343E0,8.076454926E0
7.257811000E0,-3.992198181E-1,5.538782043E0,8.125702515E0
7.277964000E0,-3.384461975E-1,5.539380798E0,8.222850494E0
7.298118000E0,-3.165916443E-1,5.534141693E0,8.174950104E0
7.318271000E0,-3.613485718E-1,5.571563873E0,8.092920685E0
7.338425000E0,-4.189787292E-1,5.624104614E0,8.050259399E0
7.358578000E0,-3.966751099E-1,5.590424652E0,8.108039246E0
7.378732000E0,-3.935316467E-1,5.481301575E0,8.167016602E0
7.398886000E0,-4.806504822E-1,5.394182739E0,8.153245239E0
7.419039000E0,-5.260061646E-1,5.417683868E0,8.129145355E0
7.439193000E0,-4.031117249E-1,5.428760834E0,8.165519714E0
7.459346000E0,-4.264631653E-1,5.406157837E0,8.154891815E0
7.479500000E0,-4.529580688E-1,5.426964569E0,8.001161499E0
7.499654000E0,-4.643344116E-1,5.438041534E0,7.917934570E0
7.519807000E0,-5.007087708E-1,5.475164337E0,7.986641693E0
7.539961000E0,-4.891827393E-1,5.417833557E0,8.035889282E0
7.560114000E0,-5.367837524E-1,5.372477875E0,8.144263916E0
7.580268000E0,-4.936734009E-1,5.404511261E0,8.236472168E0
7.600422000E0,-3.655398560E-1,5.437742157E0,8.330326996E0
7.620574459E0,-3.465293884E-1,5.467979279E0,8.344996490E0
7.640728459E0,-3.909869385E-1,5.464237061E0,8.224497070E0
7.660881458E0,-3.998185730E-1,5.479954376E0,8.099956055E0
7.681035458E0,-4.143383789E-1,5.520819397E0,8.140970764E0
7.701188458E0,-4.026626587E-1,5.512586517E0,8.171357574E0
7.721342458E0,-3.448828125E-1,5.550158386E0,8.162675629E0
7.741496458E0,-3.155438232E-1,5.549260254E0,8.186326447E0
7.761649458E0,-3.342549133E-1,5.482648773E0,8.173303528E0
7.781803458E0,-3.471281433E-1,5.385949860E0,8.228838043E0
7.801956458E0,-4.891827393E-1,5.351671143E0,8.212971039E0
7.822110459E0,-4.788542175E-1,5.368885345E0,8.186775513E0
7.842264459E0,-4.092489624E-1,5.462291107E0,8.097860413E0
7.862417458E0,-2.891986084E-1,5.606890411E0,8.008196869E0
7.882571458E0,-2.938389587E-1,5.667514343E0,7.921826477E0
7.902724458E0,-3.881428528E-1,5.642366638E0,7.945327606E0
7.922878458E0,-4.673281860E-1,5.544619904E0,7.998467102E0
7.943031458E0,-4.493655396E-1,5.501808929E0,8.106841736E0
7.963185458E0,-4.037104797E-1,5.504802704E0,8.152347107E0
7.983339458E0,-4.152365112E-1,5.522316284E0,8.150401154E0
8.003492458E0,-3.715274048E-1,5.523364105E0,8.129893799E0
8.023646459E0,-4.061054993E-1,5.513784027E0,8.024812317E0
8.043799459E0,-3.977229309E-1,5.512736206E0,8.062533875E0
8.063953458E0,-3.978726196E-1,5.514532471E0,8.102650452E0
8.084107458E0,-3.926335144E-1,5.524411926E0,8.123157806E0
8.104260458E0,-4.155358887E-1,5.428910522E0,8.152646484E0
8.124414458E0,-4.770579529E-1,5.397625580E0,8.221802673E0
8.144567458E0,-4.938230896E-1,5.368885345E0,8.195158081E0
8.164721458E0,-4.227209473E-1,5.445226593E0,8.135132904E0
8.184874458E0,-2.817141724E-1,5.575156403E0,8.096962280E0
8.205028458E0,-2.674937439E-1,5.611381073E0,8.135282593E0
8.225182459E0,-4.044589233E-1,5.576653290E0,8.137078857E0
8.245335459E0,-4.104464722E-1,5.567372589E0,8.039930878E0
