"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.216059917E0,-6.077362061E-1,4.471351776E0,8.598120117E0
2.236213917E0,-6.713539124E-1,4.442461853E0,8.748407593E0
2.256368916E0,-6.274951172E-1,4.354145508E0,8.786129150E0
2.276523917E0,-7.011419678E-1,4.496649170E0,8.576265564E0
2.296677917E0,-7.791297913E-1,4.611909485E0,8.317453766E0
2.316832917E0,-7.159611511E-1,4.610113220E0,8.214617615E0
2.336986917E0,-6.592291260E-1,4.742887115E0,8.447533264E0
2.357142125E0,-6.462062073E-1,4.759053497E0,8.481063538E0
2.377296125E0,-6.066883850E-1,4.849914551E0,8.519533539E0
2.397451125E0,-4.971162415E-1,4.812342682E0,8.456813965E0
2.417605125E0,-5.617817688E-1,4.790937195E0,8.455466766E0
2.437760125E0,-8.416996765E-1,4.872068481E0,8.513396301E0
2.457914125E0,-7.958949280E-1,4.860692139E0,8.626261597E0
2.478069125E0,-7.625143433E-1,4.843178558E0,8.630901947E0
2.498223125E0,-9.430389404E-1,4.759053497E0,8.669821014E0
2.518378125E0,-1.129850464E0,4.748275909E0,8.690627747E0
2.538532125E0,-9.562115479E-1,4.798271942E0,8.670419769E0
2.558687125E0,-6.571334839E-1,4.791386261E0,8.711434479E0
2.578842125E0,-6.671626282E-1,4.779111786E0,8.706943817E0
2.598996125E0,-7.759863281E-1,4.681065674E0,8.486302643E0
2.619151125E0,-8.509803772E-1,4.633764038E0,8.400830383E0
2.639305125E0,-6.210585022E-1,4.771178284E0,8.567433929E0
2.659460125E0,-3.751199341E-1,4.814288635E0,8.800349579E0
2.679614125E0,-4.995112610E-1,4.801116028E0,8.833730164E0
2.699769125E0,-7.158114624E-1,4.770579529E0,8.576714630E0
2.719923125E0,-6.873706055E-1,4.599036255E0,8.362959137E0
2.740078125E0,-6.601272583E-1,4.594096527E0,8.370742950E0
2.760232125E0,-5.357359314E-1,4.668192444E0,8.481961670E0
2.780387125E0,-4.028123474E-1,4.620142365E0,8.498427429E0
2.800541125E0,-4.731660461E-1,4.557722168E0,8.753646698E0
2.820696125E0,-4.231700134E-1,4.570296021E0,8.940907288E0
2.840850125E0,-3.207829285E-1,4.609065399E0,8.743617554E0
2.861005125E0,-4.547543335E-1,4.655618591E0,8.270002441E0
2.881160125E0,-5.044509888E-1,4.735702057E0,8.165968781E0
2.901314125E0,-2.399510193E-1,4.899461517E0,8.509504395E0
2.921469125E0,-1.282832336E-1,4.965474243E0,8.937464447E0
2.941623125E0,-3.878434753E-1,4.724026337E0,8.908275146E0
2.961778125E0,-7.367678833E-1,4.532424774E0,8.603808289E0
2.981932125E0,-7.939489746E-1,4.565955048E0,8.319250031E0
3.002087125E0,-6.617738342E-1,4.694088593E0,8.440946960E0
3.022241125E0,-6.213578796E-1,4.599185944E0,8.740474091E0
3.042396125E0,-6.779402161E-1,4.524341583E0,8.860823822E0
3.062550125E0,-5.504054260E-1,4.527934113E0,8.934770050E0
3.082705125E0,-4.427792358E-1,4.631518707E0,8.773854675E0
3.102859125E0,-4.152365112E-1,4.675078125E0,8.372239838E0
3.123014125E0,-5.191204834E-1,4.692292328E0,8.097561035E0
3.143168125E0,-6.764433289E-1,4.674928436E0,8.153544617E0
3.163323125E0,-6.378236389E-1,4.588707733E0,8.545579376E0
3.183477125E0,-5.135820007E-1,4.581223297E0,8.997489624E0
3.203632125E0,-3.977229309E-1,4.615352325E0,9.021290131E0
3.223786125E0,-4.198768616E-1,4.710404663E0,8.903485107E0
3.243941125E0,-5.313949585E-1,4.564458160E0,8.739575958E0
3.264095125E0,-7.924520874E-1,4.429588623E0,8.803043976E0
3.284250125E0,-8.574169922E-1,4.463418274E0,8.845705261E0
3.304404125E0,-6.885681152E-1,4.573738861E0,8.748706970E0
3.324559125E0,-5.670208740E-1,4.673281860E0,8.792865143E0
3.344714125E0,-5.230123901E-1,4.659959564E0,8.898545380E0
3.364868541E0,-6.074368286E-1,4.556225281E0,8.811276855E0
3.385023542E0,-6.978488159E-1,4.517006836E0,8.594677277E0
3.405177542E0,-6.795867920E-1,4.638554077E0,8.382119293E0
3.425332542E0,-5.110372925E-1,4.788392487E0,8.551716614E0
3.445486542E0,-4.388873291E-1,4.807402954E0,8.674461365E0
3.465641542E0,-5.421725464E-1,4.803511047E0,8.643176422E0
3.485795542E0,-5.218148804E-1,4.685107269E0,8.610244904E0
3.505950541E0,-4.186793518E-1,4.581822052E0,8.681646423E0
3.526104541E0,-2.493814087E-1,4.634063416E0,8.719517670E0
3.546259542E0,-1.004411316E-1,4.714296570E0,8.513545990E0
3.566413542E0,-4.430786133E-2,4.795278168E0,8.365803223E0
3.586568542E0,6.137237549E-3,4.867128754E0,8.315956879E0
3.606722542E0,-1.609153748E-1,4.876409454E0,8.434510345E0
3.626877542E0,-3.094065857E-1,4.810995483E0,8.572972412E0
3.647031542E0,-4.261637878E-1,4.789290619E0,8.457113342E0
3.667186541E0,-5.701643372E-1,4.869074707E0,8.242908783E0
3.687340542E0,-6.483018494E-1,4.957840118E0,8.345894623E0
3.707495542E0,-5.875282288E-1,4.957540741E0,8.364905090E0
3.727649542E0,-6.174659729E-1,4.979694672E0,8.333769836E0
3.747804542E0,-6.409671021E-1,5.022206268E0,8.375832367E0
3.767958542E0,-5.372328186E-1,4.927602997E0,8.435707855E0
3.788113542E0,-6.170169067E-1,4.910239105E0,8.478369141E0
3.808267541E0,-6.405180359E-1,4.817282410E0,8.507109375E0
3.828422541E0,-6.710545349E-1,4.805307312E0,8.426277466E0
3.848576542E0,-4.534071350E-1,4.865033112E0,8.364156647E0
3.868731542E0,-3.019221497E-1,4.951553192E0,8.278235321E0
3.888885542E0,-3.935316467E-1,4.919070740E0,8.254584503E0
3.909040542E0,-5.557942200E-1,4.780458984E0,8.210875397E0
3.929194542E0,-6.095324707E-1,4.694537659E0,8.208480377E0
3.949349542E0,-5.225633240E-1,4.741988983E0,8.239915009E0
3.969503541E0,-3.252735901E-1,4.823569336E0,8.514893188E0
3.989658542E0,-2.736309814E-1,4.824018402E0,8.658294983E0
4.009812542E0,-4.005670166E-1,4.770729218E0,8.486452332E0
4.029967542E0,-5.510041809E-1,4.736600189E0,8.272846527E0
4.050121542E0,-4.793032837E-1,4.740043030E0,8.376730499E0
4.070276542E0,-3.266207886E-1,4.811594238E0,8.766220551E0
4.090430542E0,-2.314187622E-1,4.805307312E0,8.966504059E0
4.110585541E0,-3.567082214E-1,4.739444275E0,8.966504059E0
4.130739541E0,-3.933819580E-1,4.623136139E0,8.953481140E0
4.150894542E0,-5.409750366E-1,4.608017578E0,8.824449463E0
4.171048542E0,-6.851252747E-1,4.644691315E0,8.516539764E0
4.191203542E0,-6.876699829E-1,4.712051239E0,8.540040894E0
4.211357542E0,-5.686674500E-1,4.779710541E0,8.870852966E0
4.231512542E0,-4.059558105E-1,4.815635834E0,9.013506317E0
4.251666542E0,-3.823049927E-1,4.789290619E0,9.083410950E0
4.271821541E0,-4.185296631E-1,4.723128204E0,8.911568298E0
4.291975542E0,-4.376898193E-1,4.597838745E0,8.561446381E0
4.312130542E0,-3.981719971E-1,4.632716217E0,8.497828674E0
4.332284542E0,-1.486408997E-1,4.772675171E0,8.676257629E0
4.352439542E0,-9.535171509E-2,4.787644043E0,8.775650940E0
4.372593542E0,-2.201921082E-1,4.709506531E0,8.485703888E0
4.392748542E0,-3.438349915E-1,4.676724701E0,8.250542908E0
4.412902542E0,-4.303550720E-1,4.550387421E0,8.150700531E0
4.433057541E0,-4.616400146E-1,4.546944580E0,8.283175049E0
4.453211542E0,-4.182302856E-1,4.638404388E0,8.443192291E0
4.473366542E0,-3.167413330E-1,4.699178009E0,8.580756226E0
4.493520542E0,-3.947291565E-1,4.555327148E0,8.655151520E0
4.513675542E0,-5.367837524E-1,4.493206329E0,8.697064362E0
4.533829542E0,-4.710704041E-1,4.507726135E0,8.673862610E0
4.553984542E0,-4.752616882E-1,4.555027771E0,8.645272064E0
4.574138541E0,-5.611830139E-1,4.570745087E0,8.667425995E0
4.594293542E0,-5.177732849E-1,4.484973450E0,8.687334595E0
4.614447542E0,-4.552033997E-1,4.589755554E0,8.697363739E0
4.634601542E0,-3.866459656E-1,4.579427032E0,8.782087555E0
4.654756542E0,-3.691323853E-1,4.544549561E0,8.883277130E0
4.674910542E0,-4.790039062E-1,4.448299713E0,8.838819580E0
4.695065542E0,-6.423143005E-1,4.353696442E0,8.710536346E0
4.715219542E0,-7.458988953E-1,4.401297455E0,8.607400818E0
4.735374541E0,-6.608757019E-1,4.560117188E0,8.632249146E0
4.755528542E0,-5.300477600E-1,4.547543335E0,8.669072571E0
4.775683542E0,-5.745053101E-1,4.477039948E0,8.531358948E0
4.795837542E0,-8.122109985E-1,4.466711426E0,8.554261322E0
4.815992542E0,-6.234535217E-1,4.399950256E0,8.801397400E0
4.836146542E0,-5.631289673E-1,4.354893951E0,8.866362305E0
4.856301542E0,-6.096821594E-1,4.298610992E0,9.030720520E0
4.876455541E0,-6.280938721E-1,4.250710602E0,9.047335968E0
4.896610542E0,-5.900729370E-1,4.274361420E0,8.948990479E0
4.916764542E0,-5.278024292E-1,4.304748230E0,8.900191956E0
4.936919542E0,-4.592449951E-1,4.426894226E0,8.842112732E0
4.957073542E0,-3.911366272E-1,4.377347260E0,9.012308807E0
4.977228542E0,-3.882925415E-1,4.237238617E0,9.145082703E0
4.997382542E0,-4.818479919E-1,4.171525269E0,9.223519592E0
5.017537542E0,-4.766088867E-1,4.246369629E0,9.184450836E0
5.037691541E0,-4.333488464E-1,4.376299438E0,8.829538879E0
5.057846542E0,-4.785548401E-1,4.464017029E0,8.457113342E0
5.078000542E0,-5.686674500E-1,4.374054108E0,8.530610504E0
5.098154542E0,-5.818400574E-1,4.273762665E0,8.714428253E0
5.118309542E0,-5.137316895E-1,4.138893127E0,8.759035492E0
5.138463542E0,-4.860392761E-1,4.110601959E0,8.937614136E0
5.158618542E0,-4.046086121E-1,4.138743439E0,9.167386322E0
5.178772541E0,-2.146536255E-1,4.099974060E0,9.184899902E0
5.198927541E0,-1.939965820E-1,4.126319275E0,9.003776550E0
5.219081542E0,-2.866539001E-1,4.224066010E0,8.730894012E0
5.239236542E0,-2.923420715E-1,4.232897644E0,8.706943817E0
5.259390542E0,-2.189945984E-1,4.120331726E0,8.902137909E0
5.279545542E0,-2.077679443E-1,3.942351837E0,9.138496399E0
5.299699542E0,-2.671943665E-1,3.910617828E0,9.153165894E0
5.319854542E0,-2.995271301E-1,3.995191956E0,9.017398224E0
5.340008541E0,-3.077600098E-1,4.035158844E0,8.874445496E0
5.360163375E0,-3.186872864E-1,4.115092621E0,8.810229034E0
5.380317375E0,-2.998265076E-1,4.116290131E0,8.898096313E0
5.400472375E0,-2.234852600E-1,4.170627136E0,8.776698761E0
5.420626375E0,-1.678010559E-1,4.210594025E0,8.723559265E0
5.440781375E0,-1.932481384E-1,4.228706360E0,8.797056427E0
5.460935375E0,-2.555186462E-1,4.143683167E0,8.995843048E0
5.481089375E0,-2.487826538E-1,4.112996979E0,9.159752197E0
5.501244375E0,-2.180964661E-1,4.208049316E0,9.202263794E0
5.521398375E0,-1.815724182E-1,4.195625153E0,8.990454254E0
5.541553375E0,-2.604583740E-1,4.236490173E0,8.810977478E0
5.561707375E0,-3.278182983E-1,4.264781342E0,8.710236969E0
5.581862375E0,-3.676354980E-1,4.192481689E0,8.744216309E0
5.602016375E0,-4.016148376E-1,4.176764374E0,8.971443787E0
5.622171375E0,-3.688330078E-1,4.152664490E0,8.939560089E0
5.642325375E0,-3.808081055E-1,4.164639587E0,8.783734131E0
5.662480375E0,-3.475772095E-1,4.231700134E0,8.652606812E0
5.682634375E0,-3.113525391E-1,4.292773132E0,8.684041443E0
5.702789375E0,-2.173480225E-1,4.332590332E0,8.882678375E0
5.722943375E0,-2.402503967E-1,4.224814453E0,8.920848999E0
5.743097375E0,-4.318519592E-1,4.131708069E0,8.870104523E0
5.763252375E0,-5.486091614E-1,4.146676941E0,8.870254211E0
5.783406375E0,-4.769082642E-1,4.154011688E0,8.916208649E0
5.803561375E0,-3.579057312E-1,4.218826904E0,9.038803711E0
5.823715375E0,-3.671864319E-1,4.212689667E0,8.999136200E0
5.843870375E0,-4.553530884E-1,4.173022156E0,9.039402466E0
5.864024375E0,-5.381309509E-1,4.183200989E0,9.070388031E0
5.884179375E0,-4.653822327E-1,4.145329742E0,9.012757874E0
5.904333375E0,-4.299060059E-1,4.139491882E0,8.869056702E0
5.924488375E0,-5.219645691E-1,4.146527252E0,8.815767517E0
5.944642375E0,-5.197192383E-1,4.143084412E0,8.852441254E0
5.964797375E0,-4.426295471E-1,4.213887177E0,8.818312225E0
5.984951375E0,-4.176315308E-1,4.241878967E0,8.762777710E0
6.005105375E0,-4.733157349E-1,4.235142975E0,8.756341095E0
6.025260375E0,-5.400769043E-1,4.111500092E0,8.757987671E0
6.045414375E0,-5.951623535E-1,4.158352661E0,8.744066620E0
6.065569375E0,-5.004093933E-1,4.316873016E0,8.788823547E0
6.085723375E0,-3.715274048E-1,4.306394806E0,8.748856659E0
6.105878375E0,-3.595523071E-1,4.300257568E0,8.693022766E0
6.126032375E0,-4.987628174E-1,4.290228424E0,8.634045410E0
6.146187375E0,-5.676196289E-1,4.291725311E0,8.750652924E0
6.166341375E0,-4.201762390E-1,4.248465271E0,8.855435028E0
6.186496375E0,-3.320095825E-1,4.185745697E0,9.047335968E0
6.206650375E0,-3.387455750E-1,4.236939240E0,9.156908112E0
6.226804375E0,-3.493734741E-1,4.237537994E0,9.083710327E0
6.246959375E0,-4.126918030E-1,4.207300873E0,8.903485107E0
6.267113375E0,-4.230203247E-1,4.185895386E0,8.878936157E0
6.287268375E0,-3.541635132E-1,4.176165619E0,8.895102539E0
6.307422375E0,-2.775228882E-1,4.262835388E0,8.859326935E0
6.327577375E0,-3.511697388E-1,4.239933014E0,8.764124908E0
6.347731375E0,-3.996688843E-1,4.207749939E0,8.720715179E0
6.367886500E0,-4.119433594E-1,4.184997253E0,8.823401642E0
6.388040500E0,-4.670288086E-1,4.160897369E0,8.892108765E0
6.408194500E0,-5.316943359E-1,4.202810211E0,8.927584991E0
6.428349500E0,-5.839356995E-1,4.245321808E0,8.845705261E0
6.448503500E0,-4.914280701E-1,4.269721069E0,8.863069153E0
6.468658500E0,-4.604425049E-1,4.197421417E0,8.917106781E0
6.488812500E0,-5.180726624E-1,4.207300873E0,8.936117249E0
6.508967500E0,-4.905299377E-1,4.156855774E0,8.921896820E0
6.529121500E0,-4.484674072E-1,4.220024414E0,8.848699036E0
6.549276500E0,-4.053570557E-1,4.297563171E0,8.773405609E0
6.569430500E0,-3.748205566E-1,4.314627686E0,8.657995605E0
6.589584500E0,-4.578977966E-1,4.289629669E0,8.640032959E0
6.609739500E0,-4.866380310E-1,4.260440369E0,8.915759583E0
6.629893500E0,-4.495152283E-1,4.163591766E0,8.913214874E0
6.650048500E0,-4.254153442E-1,4.150868225E0,9.148375854E0
6.670202500E0,-3.686833191E-1,4.173171844E0,9.099427643E0
6.690357500E0,-3.192860413E-1,4.197720795E0,8.902287598E0
6.710511500E0,-2.487826538E-1,4.287833405E0,8.835376740E0
6.730666500E0,-2.296224976E-1,4.298311615E0,8.803343353E0
6.750820500E0,-2.311193848E-1,4.274810486E0,8.873547363E0
6.770974500E0,-3.417393494E-1,4.161346436E0,9.064999237E0
6.791129500E0,-3.469784546E-1,4.141886902E0,9.060957642E0
6.811283500E0,-2.906954956E-1,4.224664764E0,8.861721954E0
6.831438500E0,-2.794688416E-1,4.288132782E0,8.613837433E0
6.851592500E0,-3.119512939E-1,4.387077026E0,8.582103424E0
6.871747500E0,-3.318598938E-1,4.360432434E0,8.692573700E0
6.891901500E0,-3.535647583E-1,4.262386322E0,8.801696777E0
6.912055500E0,-4.059558105E-1,4.226760406E0,8.878786469E0
6.932210500E0,-4.483177185E-1,4.150269470E0,8.829688568E0
6.952364500E0,-4.216731262E-1,4.075125732E0,8.838071136E0
6.972519500E0,-4.058061218E-1,4.164789276E0,8.785530396E0
6.992673500E0,-4.228706360E-1,4.243974609E0,8.694819031E0
7.012828500E0,-5.025050354E-1,4.280049591E0,8.745713196E0
7.032982500E0,-4.957690430E-1,4.282893677E0,8.887618103E0
7.053137500E0,-3.986210632E-1,4.287384338E0,8.867110748E0
7.073291500E0,-4.996609497E-1,4.288881226E0,8.760981445E0
7.093445500E0,-5.722599792E-1,4.273762665E0,8.767418060E0
7.113600500E0,-5.068460083E-1,4.258943481E0,8.826545105E0
7.133754500E0,-4.306544495E-1,4.308191071E0,8.835676117E0
7.153909500E0,-4.098477173E-1,4.360133057E0,8.801547089E0
7.174063500E0,-4.248165894E-1,4.251758423E0,8.798253937E0
7.194218500E0,-5.688171387E-1,4.121229858E0,8.878038025E0
7.214372500E0,-6.198609924E-1,4.053869934E0,9.029822388E0
7.234526500E0,-5.526507568E-1,4.102818146E0,8.969946899E0
7.254681500E0,-2.871029663E-1,4.223766632E0,8.993448029E0
7.274835500E0,-2.197430420E-1,4.320166168E0,8.961264954E0
7.294990500E0,-3.583547974E-1,4.319118347E0,8.702153778E0
7.315144500E0,-5.056484985E-1,4.313729553E0,8.653804321E0
7.335299500E0,-5.176235962E-1,4.289779358E0,8.713380432E0
7.355453500E0,-4.230203247E-1,4.246818695E0,8.898994446E0
7.375606917E0,-3.978726196E-1,4.289779358E0,8.967851257E0
7.395761917E0,-4.183799744E-1,4.302502899E0,8.875193939E0
7.415915917E0,-5.105882263E-1,4.267026672E0,8.779692535E0
7.436070916E0,-5.388793945E-1,4.222120056E0,8.728648682E0
7.456224917E0,-5.090913391E-1,4.218826904E0,8.739276581E0
7.476379917E0,-4.463717651E-1,4.238885193E0,8.741372223E0
7.496533917E0,-4.370910645E-1,4.185745697E0,8.847202148E0
7.516687917E0,-4.381388855E-1,4.156257019E0,8.947493591E0
7.536842917E0,-4.935237122E-1,4.143084412E0,8.995992737E0
7.556996917E0,-5.683680725E-1,4.092789001E0,8.945248260E0
7.577151917E0,-5.074447632E-1,4.153113556E0,8.822204132E0
7.597305916E0,-3.722758484E-1,4.313430176E0,8.845854950E0
7.617459917E0,-3.688330078E-1,4.415368195E0,8.904682617E0
7.637614917E0,-4.111949158E-1,4.378395081E0,8.878038025E0
7.657768917E0,-4.852908325E-1,4.306095428E0,8.779842224E0
7.677923917E0,-4.824467468E-1,4.234843597E0,8.939260712E0
7.698077917E0,-4.831951904E-1,4.114793243E0,9.137298889E0
7.718232917E0,-4.793032837E-1,4.102069702E0,9.060807953E0
7.738386916E0,-4.439767456E-1,4.210743713E0,8.867410126E0
7.758540916E0,-4.032614136E-1,4.265679474E0,8.686286774E0
7.778695917E0,-3.989204407E-1,4.283941498E0,8.608149261E0
7.798849917E0,-5.498066711E-1,4.282594299E0,8.738228760E0
7.819004917E0,-6.953041077E-1,4.223467255E0,8.898994446E0
7.839158917E0,-6.676116943E-1,4.166735229E0,8.932075653E0
7.859312917E0,-5.945635986E-1,4.240382080E0,8.842861176E0
7.879467917E0,-5.331912231E-1,4.276756439E0,8.649313660E0
7.899621916E0,-5.812413025E-1,4.264032898E0,8.710686035E0
7.919776917E0,-5.240602112E-1,4.281097412E0,8.854536896E0
7.939930917E0,-4.623884583E-1,4.196972351E0,8.892857208E0
7.960085917E0,-5.236111450E-1,4.133504333E0,8.821455688E0
7.980239917E0,-5.595364380E-1,4.188440094E0,8.743767242E0
8.000393917E0,-4.222718811E-1,4.294120331E0,8.743767242E0
8.020548917E0,-3.483256531E-1,4.314927063E0,8.821006622E0
8.040702917E0,-3.902384949E-1,4.268373871E0,8.937913513E0
8.060857916E0,-5.908213806E-1,4.116589508E0,8.878786469E0
8.081011917E0,-7.029382324E-1,4.065845032E0,8.922645264E0
8.101165917E0,-5.330415344E-1,4.100123749E0,8.937015381E0
8.121320917E0,-4.281097412E-1,4.152065735E0,8.923393707E0
8.141474917E0,-5.258564758E-1,4.184847565E0,8.858129425E0
8.161629917E0,-6.268963623E-1,4.093836823E0,8.845405884E0
8.181783917E0,-7.229965210E-1,3.990850983E0,8.872200165E0
8.201938916E0,-6.628216553E-1,4.033362579E0,8.937314758E0
8.222092916E0,-5.436694336E-1,4.146227875E0,8.948242035E0
8.242246917E0,-5.411247253E-1,4.228406982E0,8.932524719E0
